chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,0,300,91589160880410,91589161289273,91589162103101,1222.691,813.828,1,1
0,1,300,91589161564213,91589162125112,91589163069134,1504.921,944.022,1,1
0,2,300,91589162125112,91589162796144,91589163997936,1872.824,1201.792,1,1
0,3,300,91589162796144,91589163522359,91589164963477,2167.333,1441.118,1,1
0,4,300,91589163522359,91589164219633,91589165894680,2372.321,1675.047,1,1
0,5,300,91589164219633,91589164708020,91589166810730,2591.097,2102.710,1,1
0,6,300,91589164970008,91589165401893,91589167724572,2754.564,2322.679,1,1
0,7,300,91589165632081,91589166102417,91589168653523,3021.442,2551.106,1,1
0,8,300,91589166342715,91589166815551,91589169558274,3215.559,2742.723,1,1
0,9,300,91589166815551,91589167475153,91589170500196,3684.645,3025.043,1,1
0,10,300,91589167475153,91589168150106,91589171544911,4069.758,3394.805,1,1
0,11,300,91589168150106,91589168658933,91589172525004,4374.898,3866.071,1,1
0,12,300,91589168828549,91589169317705,91589173427955,4599.406,4110.250,1,1
0,13,300,91589169563484,91589169969367,91589174325285,4761.801,4355.918,1,1
0,14,300,91589170231047,91589170714593,91589175242006,5010.959,4527.413,1,1
0,15,300,91589170714593,91589171554242,91589176160248,5445.655,4606.006,1,1
0,16,300,91589171554242,91589172279576,91589176962395,5408.153,4682.819,1,1
0,17,300,91589172279576,91589172942598,91589177784703,5505.127,4842.105,1,1
0,18,300,91589172942598,91589173433125,91589178614031,5671.433,5180.906,1,1
0,19,300,91589173617662,91589174071817,91589179473940,5856.278,5402.123,1,1
0,20,300,91589174330296,91589174730839,91589180295758,5965.462,5564.919,1,1
0,21,300,91589174973697,91589175426993,91589181137157,6163.460,5710.164,1,1
0,22,300,91589175426993,91589176165688,91589181968875,6541.882,5803.187,1,1
0,23,300,91589176165688,91589176721907,91589182907407,6741.719,6185.500,1,1
0,24,300,91589176721907,91589177152901,91589183737755,7015.848,6584.854,1,1
0,25,300,91589177322317,91589177789453,91589184549453,7227.136,6760.000,1,1
0,26,300,91589177953039,91589178370773,91589185371780,7418.741,7001.007,1,1
0,27,300,91589178618701,91589178956133,91589186228980,7610.279,7272.847,1,1
0,28,300,91589178956133,91589179643636,91589187042827,8086.694,7399.191,1,1
0,29,300,91589179643636,91589180300769,91589187833024,8189.388,7532.255,1,1
0,30,300,91589180300769,91589180880408,91589188629131,8328.362,7748.723,1,1
0,31,300,91589180880408,91589181318923,91589189444949,8564.541,8126.026,1,1
0,32,300,91589181491409,91589181973615,91589190253216,8761.807,8279.601,1,1
0,33,300,91589182233663,91589182660658,91589191038303,8804.640,8377.645,1,1
0,34,300,91589182912267,91589183274750,91589191813519,8901.252,8538.769,1,1
0,35,300,91589183274750,91589183906200,91589192635056,9360.306,8728.856,1,1
0,36,300,91589183906200,91589184554913,91589193430193,9523.993,8875.280,1,1
0,37,300,91589184554913,91589184883554,91589194233921,9679.008,9350.367,1,1
0,38,300,91589185105071,91589185548536,91589195021587,9916.516,9473.051,1,1
0,39,300,91589185713742,91589186235169,91589195807374,10093.632,9572.205,1,1
0,40,300,91589186404825,91589186782938,91589196601641,10196.816,9818.703,1,1
0,41,300,91589186782938,91589187397619,91589197398919,10615.981,10001.300,1,1
0,42,300,91589187397619,91589188015390,91589198181545,10783.926,10166.155,1,1
0,43,300,91589188015390,91589188633281,91589199043444,11028.054,10410.163,1,1
0,44,300,91589188633281,91589188957442,91589199848312,11215.031,10890.870,1,1
0,45,300,91589189203550,91589189618575,91589200651289,11447.739,11032.714,1,1
0,46,300,91589189781950,91589190258646,91589201460026,11678.076,11201.380,1,1
0,47,300,91589190421602,91589190782924,91589202280524,11858.922,11497.600,1,1
0,48,300,91589190782924,91589191379014,91589203064080,12281.156,11685.066,1,1
0,49,300,91589191379014,91589191979955,91589203887039,12508.025,11907.084,1,1
0,50,300,91589191979955,91589192390658,91589204689816,12709.861,12299.158,1,1
0,51,300,91589192639647,91589192963428,91589205517294,12877.647,12553.866,1,1
0,52,300,91589193189546,91589193600869,91589206317791,13128.245,12716.922,1,1
0,53,300,91589193762235,91589194239191,91589207099507,13337.272,12860.316,1,1
0,54,300,91589194239191,91589194778759,91589207902545,13663.354,13123.786,1,1
0,55,300,91589195026508,91589195362629,91589208710233,13683.725,13347.604,1,1
0,56,300,91589195812485,91589196160556,91589209511289,13698.804,13350.733,1,1
0,57,300,91589196606602,91589196934833,91589210326097,13719.495,13391.264,1,1
0,58,300,91589197404269,91589197730320,91589211121844,13717.575,13391.524,1,1
0,59,300,91589198187055,91589198565858,91589211949382,13762.327,13383.524,1,1
0,60,300,91589199049734,91589199407647,91589212755449,13705.715,13347.802,1,1
0,61,300,91589199853032,91589200219244,91589213549106,13696.074,13329.862,1,1
0,62,300,91589200656259,91589200984270,91589214350334,13694.075,13366.064,1,1
0,63,300,91589201465237,91589201789367,91589215155411,13690.174,13366.044,1,1
0,64,300,91589202288064,91589202620035,91589215924457,13636.393,13304.422,1,1
0,65,300,91589203069301,91589203435244,91589216713214,13643.913,13277.970,1,1
0,66,300,91589203892479,91589204258381,91589217498201,13605.722,13239.820,1,1
0,67,300,91589204695266,91589205040248,91589218306978,13611.712,13266.730,1,1
0,68,300,91589205522174,91589205849315,91589219080354,13558.180,13231.039,1,1
0,69,300,91589206324281,91589206655593,91589219862131,13537.850,13206.538,1,1
0,70,300,91589207105218,91589207454350,91589220650217,13544.999,13195.867,1,1
0,71,300,91589207907275,91589208256557,91589221452005,13544.730,13195.448,1,1
0,72,300,91589208715412,91589209055334,91589222232560,13517.148,13177.226,1,1
0,73,300,91589209517130,91589209843690,91589223014227,13497.097,13170.537,1,1
0,74,300,91589210333247,91589210665699,91589223804004,13470.757,13138.305,1,1
0,75,300,91589211129614,91589211463486,91589224611742,13482.128,13148.256,1,1
0,76,300,91589211955442,91589212329025,91589225388728,13433.286,13059.703,1,1
0,77,300,91589212760120,91589213106611,91589226170244,13410.124,13063.633,1,1
0,78,300,91589213554436,91589213880807,91589226944231,13389.795,13063.424,1,1
0,79,300,91589214355624,91589214680194,91589227762188,13406.564,13081.994,1,1
0,80,300,91589215161441,91589215487582,91589228551746,13390.305,13064.164,1,1
0,81,300,91589215928838,91589216284360,91589229338982,13410.144,13054.622,1,1
0,82,300,91589216718354,91589217053825,91589230133279,13414.925,13079.454,1,1
0,83,300,91589217503180,91589217826622,91589230918196,13415.016,13091.574,1,1
0,84,300,91589218312478,91589218638049,91589231717152,13404.674,13079.103,1,1
0,85,300,91589219086694,91589219425856,91589232816960,13730.266,13391.104,1,1
0,86,300,91589219866731,91589220216553,91589233805854,13939.123,13589.301,1,1
0,87,300,91589220654198,91589220982298,91589234655463,14001.265,13673.165,1,1
0,88,300,91589221457475,91589221784766,91589235456400,13998.925,13671.634,1,1
0,89,300,91589222237581,91589222565393,91589236306348,14068.767,13740.955,1,1
0,90,300,91589223019328,91589223361440,91589237138256,14118.928,13776.816,1,1
0,91,300,91589223808314,91589224159266,91589237963235,14154.921,13803.969,1,1
0,92,300,91589224616832,91589224939543,91589238754611,14137.779,13815.068,1,1
0,93,300,91589225394248,91589225721330,91589239565439,14171.191,13844.109,1,1
