chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,85,300,91869119461703,91869121524833,91869121703889,2242.186,179.056,1,1
0,86,300,91869121922486,91869123568002,91869124178273,2255.787,610.271,1,1
0,87,300,91869123994257,91869126033036,91869126232422,2238.165,199.386,1,1
0,88,300,91869126422849,91869128483119,91869128658765,2235.916,175.646,1,1
0,89,300,91869128882843,91869130518898,91869131106148,2223.305,587.250,1,1
0,90,300,91869130930172,91869132978152,91869133195659,2265.487,217.507,1,1
0,91,300,91869133404526,91869135435954,91869135612961,2208.435,177.007,1,1
0,92,300,91869135845629,91869137483385,91869138066084,2220.455,582.699,1,1
0,93,300,91869137893228,91869139940867,91869140149114,2255.886,208.247,1,1
0,94,300,91869140349192,91869142399941,91869142580787,2231.595,180.846,1,1
0,95,300,91869142807465,91869144862615,91869145041791,2234.326,179.176,1,1
0,96,300,91869144862615,91869146912714,91869147463283,2600.668,550.569,1,1
0,97,300,91869147312838,91869149362787,91869149545233,2232.395,182.446,1,1
0,98,300,91869149769831,91869151838861,91869152033208,2263.377,194.347,1,1
0,99,300,91869152227764,91869153867530,91869154454350,2226.586,586.820,1,1
0,100,300,91869154295035,91869156324834,91869156518960,2223.925,194.126,1,1
0,101,300,91869156734707,91869158782227,91869158957563,2222.856,175.336,1,1
0,102,300,91869159193341,91869160829416,91869161397115,2203.774,567.699,1,1
0,103,300,91869161239561,91869163287840,91869163495807,2256.246,207.967,1,1
0,104,300,91869163698463,91869165744034,91869165920269,2221.806,176.235,1,1
0,105,300,91869166164547,91869167795603,91869168387813,2223.266,592.210,1,1
0,106,300,91869168223617,91869170251536,91869170441212,2217.595,189.676,1,1
0,107,300,91869170659710,91869172707910,91869172886125,2226.415,178.215,1,1
0,108,300,91869173119393,91869175166222,91869175337118,2217.725,170.896,1,1
0,109,300,91869175166222,91869177214823,91869177769441,2603.219,554.618,1,1
0,110,300,91869177623376,91869179671205,91869179852222,2228.846,181.017,1,1
0,111,300,91869180081590,91869182129769,91869182314235,2232.645,184.466,1,1
0,112,300,91869182538503,91869184178519,91869184734917,2196.414,556.398,1,1
0,113,300,91869184586422,91869186644992,91869186828358,2241.936,183.366,1,1
0,114,300,91869187065607,91869189093465,91869189277541,2211.934,184.076,1,1
0,115,300,91869189502660,91869191146735,91869191704684,2202.024,557.949,1,1
0,116,300,91869191549199,91869193614599,91869193799845,2250.646,185.246,1,1
0,117,300,91869194014122,91869196056301,91869196252408,2238.286,196.107,1,1
0,118,300,91869196465766,91869198104152,91869198676500,2210.734,572.348,1,1
0,119,300,91869198514035,91869200562914,91869200761702,2247.667,198.788,1,1
0,120,300,91869200970459,91869203020118,91869203206584,2236.125,186.466,1,1
0,121,300,91869203433002,91869205485442,91869205654847,2221.845,169.405,1,1
0,122,300,91869205485442,91869207528610,91869208087970,2602.528,559.360,1,1
0,123,300,91869207935565,91869209986234,91869210188081,2252.516,201.847,1,1
0,124,300,91869210390958,91869212440798,91869212623864,2232.906,183.066,1,1
0,125,300,91869212848271,91869214488407,91869215064826,2216.555,576.419,1,1
0,126,300,91869214897621,91869216946900,91869217149668,2252.047,202.768,1,1
0,127,300,91869217355074,91869219401754,91869219579490,2224.416,177.736,1,1
0,128,300,91869219813747,91869221451323,91869222026323,2212.576,575.000,1,1
0,129,300,91869221859687,91869223909437,91869224105553,2245.866,196.116,1,1
0,130,300,91869224329481,91869226366500,91869226544356,2214.875,177.856,1,1
0,131,300,91869226774654,91869228413390,91869228998450,2223.796,585.060,1,1
0,132,300,91869228825214,91869230872053,91869231070050,2244.836,197.997,1,1
0,133,300,91869231281037,91869233328466,91869233516983,2235.946,188.517,1,1
