chain,chunk,first_sample,samples,nominal_ns,written_ns,retries
0,205,209920,1024,92362022422813,92362022423489,0
0,206,210944,1024,92362022794047,92362022795102,0
0,207,211968,1024,92362023165281,92362023165954,0
0,208,212992,1024,92362023536514,92362023537246,0
0,209,214016,1024,92362023907748,92362023908429,0
0,210,215040,1024,92362024278982,92362024279892,0
0,211,216064,1024,92362024650216,92362024650884,0
0,212,217088,1024,92362025021449,92362025022147,0
0,213,218112,1024,92362025392683,92362025393609,0
0,214,219136,1024,92362025763917,92362025764792,0
0,215,220160,1024,92362026135150,92362026135804,0
0,216,221184,1024,92362026506384,92362026507017,0
0,217,222208,1024,92362026877618,92362026878270,0
0,218,223232,1024,92362027248852,92362027249592,0
0,219,224256,1024,92362027620085,92362027620755,0
0,220,225280,1024,92362027991319,92362027991977,0
0,221,226304,1024,92362028362553,92362028363340,0
0,222,227328,1024,92362028733787,92362028734622,0
0,223,228352,1024,92362029105020,92362029105895,0
0,224,229376,1024,92362029476254,92362029476897,0
0,225,230400,1024,92362029847488,92362029848160,0
0,226,231424,1024,92362030218722,92362030219473,0
0,227,232448,1024,92362030589955,92362030590625,0
0,228,233472,1024,92362030961189,92362030961837,0
0,229,234496,1024,92362031332423,92362031333130,0
0,230,235520,1024,92362031703656,92362031704423,0
0,231,236544,1024,92362032074890,92362032075595,0
0,232,237568,1024,92362032446124,92362032446817,0
0,233,238592,1024,92362032817358,92362032818030,0
0,234,239616,1024,92362033188591,92362033189303,0
0,235,240640,1024,92362033559825,92362033560555,0
0,236,241664,1024,92362033931059,92362033931708,0
0,237,242688,1024,92362034302293,92362034303001,0
0,238,243712,1024,92362034673526,92362034674473,0
0,239,244736,1024,92362035044760,92362035045485,0
0,240,245760,1024,92362035415994,92362035416818,0
0,241,246784,1024,92362035787228,92362035787961,0
0,242,247808,1024,92362036158461,92362036159473,0
0,243,248832,1024,92362036529695,92362036530355,0
0,244,249856,1024,92362036900929,92362036901579,0
0,245,250880,1024,92362037272163,92362037272871,0
0,246,251904,1024,92362037643396,92362037644223,0
0,247,252928,1024,92362038014630,92362038015435,0
0,248,253952,1024,92362038385864,92362038386519,0
0,249,254976,1024,92362038757097,92362038757871,0
0,250,256000,1024,92362039128331,92362039129093,0
0,251,257024,1024,92362039499565,92362039500257,0
0,252,258048,1024,92362039870799,92362039871429,0
0,253,259072,1024,92362040242032,92362040242741,0
0,254,260096,1024,92362040613266,92362040613983,0
0,255,261120,1024,92362040984500,92362040985267,0
0,256,262144,1024,92362041355734,92362041356389,0
0,257,263168,1024,92362041726967,92362041727901,0
0,258,264192,1024,92362042098201,92362042099054,0
0,259,265216,1024,92362042469435,92362042470097,0
0,260,266240,1024,92362042840669,92362042841409,0
0,261,267264,1024,92362043211902,92362043212591,0
0,262,268288,1024,92362043583136,92362043583834,0
0,263,269312,1024,92362043954370,92362043955037,0
0,264,270336,1024,92362044325604,92362044326419,0
0,265,271360,1024,92362044696837,92362044697502,0
0,266,272384,1024,92362045068071,92362045068734,0
0,267,273408,1024,92362045439305,92362045439947,0
0,268,274432,1024,92362045810538,92362045811279,0
0,269,275456,1024,92362046181772,92362046182472,0
0,270,276480,1024,92362046553006,92362046553655,0
0,271,277504,1024,92362046924240,92362046924907,0
0,272,278528,1024,92362047295473,92362047296149,0
0,273,279552,1024,92362047666707,92362047667352,0
0,274,280576,1024,92362048037941,92362048039035,0
0,275,281600,1024,92362048409175,92362048409827,0
0,276,282624,1024,92362048780408,92362048781180,0
0,277,283648,1024,92362049151642,92362049152362,0
0,278,284672,1024,92362049522876,92362049523655,0
0,279,285696,1024,92362049894110,92362049894787,0
0,280,286720,1024,92362050265343,92362050266100,0
0,281,287744,1024,92362050636577,92362050637312,0
0,282,288768,1024,92362051007811,92362051009615,0
0,283,289792,1024,92362051379044,92362051379758,0
0,284,290816,1024,92362051750278,92362051750970,0
0,285,291840,1024,92362052121512,92362052122173,0
0,286,292864,1024,92362052492746,92362052493575,0
0,287,293888,1024,92362052863979,92362052864658,0
0,288,294912,1024,92362053235213,92362053235880,0
0,289,295936,1024,92362053606447,92362053607103,0
0,290,296960,1024,92362053977681,92362053978316,0
0,291,297984,1024,92362054348914,92362054349838,0
0,292,299008,1024,92362054720148,92362054720810,0
0,293,300032,1024,92362055091382,92362055092103,0
0,294,301056,1024,92362055462616,92362055463416,0
0,295,302080,1024,92362055833849,92362055834518,0
0,296,303104,1024,92362056205083,92362056205900,0
0,297,304128,1024,92362056576317,92362056576974,0
0,298,305152,1024,92362056947551,92362056948306,0
0,299,306176,1024,92362057318784,92362057319468,0
0,300,307200,1024,92362057690018,92362057692411,0
0,301,308224,1024,92362058061252,92362058061974,0
0,302,309248,1024,92362058432485,92362058433256,0
0,303,310272,1024,92362058803719,92362058804428,0
0,304,311296,1024,92362059174953,92362059175712,0
0,305,312320,1024,92362059546187,92362059546804,0
0,306,313344,1024,92362059917420,92362059918116,0
0,307,314368,1024,92362060288654,92362060289458,0
0,308,315392,1024,92362060659888,92362060660562,0
0,309,316416,1024,92362061031122,92362061031864,0
0,310,317440,1024,92362061402355,92362061403186,0
0,311,318464,1024,92362061773589,92362061774349,0
0,312,319488,1024,92362062144823,92362062145572,0
0,313,320512,1024,92362062516057,92362062516854,0
0,314,321536,1024,92362062887290,92362062888086,0
0,315,322560,1024,92362063258524,92362063259389,0
0,316,323584,1024,92362063629758,92362063630502,0
0,317,324608,1024,92362064000992,92362064012454,0
0,318,325632,1024,92362064372225,92362064372977,0
0,319,326656,1024,92362064743459,92362064744120,0
0,320,327680,1024,92362065114693,92362065115442,0
0,321,328704,1024,92362065485926,92362065486734,0
0,322,329728,1024,92362065857160,92362065857937,0
0,323,330752,1024,92362066228394,92362066229140,0
0,324,331776,1024,92362066599628,92362066600392,0
0,325,332800,1024,92362066970861,92362066971915,0
0,326,333824,1024,92362067342095,92362067342847,0
0,327,334848,1024,92362067713329,92362067714080,0
0,328,335872,1024,92362068084563,92362068085302,0
0,329,336896,1024,92362068455796,92362068456515,0
0,330,337920,1024,92362068827030,92362068827707,0
0,331,338944,1024,92362069198264,92362069199010,0
0,332,339968,1024,92362069569498,92362069570182,0
0,333,340992,1024,92362069940731,92362069941375,0
0,334,342016,1024,92362070311965,92362070313137,0
0,335,343040,1024,92362070683199,92362070683900,0
0,336,344064,1024,92362071054432,92362071055133,0
0,337,345088,1024,92362071425666,92362071426455,0
0,338,346112,1024,92362071796900,92362071797588,0
0,339,347136,1024,92362072168134,92362072169340,0
0,340,348160,1024,92362072539367,92362072540003,0
0,341,349184,1024,92362072910601,92362072911245,0
0,342,350208,1024,92362073281835,92362073282598,0
0,343,351232,1024,92362073653069,92362073653741,0
0,344,352256,1024,92362074024302,92362074025043,0
0,345,353280,1024,92362074395536,92362074396185,0
0,346,354304,1024,92362074766770,92362074767478,0
0,347,355328,1024,92362075138004,92362075138681,0
0,348,356352,1024,92362075509237,92362075509953,0
0,349,357376,1024,92362075880471,92362075881165,0
0,350,358400,1024,92362076251705,92362076252469,0
0,351,359424,1024,92362076622939,92362076623651,0
0,352,360448,1024,92362076994172,92362076994853,0
0,353,361472,1024,92362077365406,92362077366106,0
0,354,362496,1024,92362077736640,92362077737399,0
0,355,363520,1024,92362078107873,92362078108821,0
0,356,364544,1024,92362078479107,92362078480123,0
0,357,365568,1024,92362078850341,92362078850997,0
0,358,366592,1024,92362079221575,92362079222169,0
0,359,367616,1024,92362079592808,92362079593751,0
0,360,368640,1024,92362079964042,92362079964663,0
0,361,369664,1024,92362080335276,92362080335937,0
0,362,370688,1024,92362080706510,92362080707199,0
0,363,371712,1024,92362081077743,92362081078451,0
0,364,372736,1024,92362081448977,92362081449753,0
0,365,373760,1024,92362081820211,92362081820967,0
0,366,374784,1024,92362082191445,92362082192219,0
0,367,375808,1024,92362082562678,92362082563461,0
0,368,376832,1024,92362082933912,92362082934584,0
0,369,377856,1024,92362083305146,92362083305967,0
0,370,378880,1024,92362083676380,92362083677139,0
0,371,379904,1024,92362084047613,92362084048631,0
0,372,380928,1024,92362084418847,92362084419495,0
0,373,381952,1024,92362084790081,92362084791347,0
0,374,382976,1024,92362085161314,92362085162219,0
0,375,384000,1024,92362085532548,92362085533232,0
0,376,385024,1024,92362085903782,92362085904585,0
0,377,386048,1024,92362086275016,92362086275637,0
0,378,387072,1024,92362086646249,92362086646939,0
0,379,388096,1024,92362087017483,92362087018162,0
0,380,389120,1024,92362087388717,92362087389695,0
0,381,390144,1024,92362087759951,92362087760657,0
0,382,391168,1024,92362088131184,92362088131840,0
0,383,392192,1024,92362088502418,92362088503072,0
0,384,393216,1024,92362088873652,92362088874375,0
0,385,394240,1024,92362089244886,92362089245547,0
0,386,395264,1024,92362089616119,92362089616820,0
0,387,396288,1024,92362089987353,92362089988013,0
0,388,397312,1024,92362090358587,92362090359475,0
0,389,398336,1024,92362090729820,92362090730508,0
0,390,399360,1024,92362091101054,92362091101760,0
0,391,400384,1024,92362091472288,92362091472953,0
0,392,401408,1024,92362091843522,92362091844245,0
0,393,402432,1024,92362092214755,92362092215428,0
0,394,403456,1024,92362092585989,92362092586770,0
0,395,404480,1024,92362092957223,92362092957983,0
0,396,405504,1024,92362093328457,92362093329146,0
0,397,406528,1024,92362093699690,92362093700408,0
0,398,407552,1024,92362094070924,92362094071690,0
0,399,408576,1024,92362094442158,92362094442893,0
0,400,409600,1024,92362094813392,92362094814146,0
0,401,410624,1024,92362095184625,92362095185278,0
0,402,411648,1024,92362095555859,92362095556770,0
0,403,412672,1024,92362095927093,92362095927783,0
0,404,413696,1024,92362096298327,92362096299006,0
0,405,414720,1024,92362096669560,92362096670428,0
0,406,415744,1024,92362097040794,92362097041441,0
0,407,416768,1024,92362097412028,92362097412714,0
0,408,417792,1024,92362097783261,92362097783906,0
0,409,418816,1024,92362098154495,92362098155138,0
0,410,419840,1024,92362098525729,92362098526291,0
0,411,420864,1024,92362098896963,92362098897694,0
0,412,421888,1024,92362099268196,92362099268926,0
0,413,422912,1024,92362099639430,92362099640098,0
0,414,423936,1024,92362100010664,92362100011242,0
0,415,424960,1024,92362100381898,92362100382524,0
0,416,425984,1024,92362100753131,92362100753796,0
0,417,427008,1024,92362101124365,92362101125058,0
0,418,428032,1024,92362101495599,92362101496392,0
0,419,429056,1024,92362101866833,92362101867504,0
0,420,430080,1024,92362102238066,92362102238676,0
0,421,431104,1024,92362102609300,92362102609920,0
0,422,432128,1024,92362102980534,92362102981252,0
0,423,433152,1024,92362103351768,92362103352384,0
0,424,434176,1024,92362103723001,92362103723666,0
0,425,435200,1024,92362104094235,92362104094860,0
0,426,436224,1024,92362104465469,92362104466192,0
0,427,437248,1024,92362104836702,92362104837534,0
0,428,438272,1024,92362105207936,92362105208627,0
0,429,439296,1024,92362105579170,92362105579760,0
0,430,440320,1024,92362105950404,92362105951202,0
0,431,441344,1024,92362106321637,92362106322374,0
0,432,442368,1024,92362106692871,92362106693607,0
0,433,443392,1024,92362107064105,92362107064770,0
0,434,444416,1024,92362107435339,92362107436082,0
0,435,445440,1024,92362107806572,92362107807174,0
0,436,446464,1024,92362108177806,92362108178797,0
0,437,447488,1024,92362108549040,92362108549630,0
0,438,448512,1024,92362108920274,92362108921002,0
0,439,449536,1024,92362109291507,92362109292505,0
0,440,450560,1024,92362109662741,92362109663418,0
0,441,451584,1024,92362110033975,92362110034710,0
0,442,452608,1024,92362110405208,92362110406053,0
0,443,453632,1024,92362110776442,92362110777075,0
0,444,454656,1024,92362111147676,92362111148378,0
0,445,455680,1024,92362111518910,92362111519560,0
0,446,456704,1024,92362111890143,92362111890873,0
0,447,457728,1024,92362112261377,92362112262085,0
0,448,458752,1024,92362112632611,92362112633338,0
0,449,459776,1024,92362113003845,92362113007821,0
0,450,460800,1024,92362113375078,92362113375763,0
0,451,461824,1024,92362113746312,92362113746885,0
0,452,462848,1024,92362114117546,92362114118288,0
0,453,463872,1024,92362114488780,92362114489891,0
0,454,464896,1024,92362114860013,92362114860663,0
0,455,465920,1024,92362115231247,92362115231896,0
0,456,466944,1024,92362115602481,92362115603198,0
0,457,467968,1024,92362115973715,92362115974351,0
0,458,468992,1024,92362116344948,92362116345583,0
0,459,470016,1024,92362116716182,92362116716846,0
0,460,471040,1024,92362117087416,92362117088079,0
0,461,472064,1024,92362117458649,92362117459271,0
0,462,473088,1024,92362117829883,92362117830673,0
0,463,474112,1024,92362118201117,92362118201886,0
0,464,475136,1024,92362118572351,92362118573199,0
0,465,476160,1024,92362118943584,92362118944241,0
0,466,477184,1024,92362119314818,92362119315543,0
0,467,478208,1024,92362119686052,92362119691946,0
0,468,479232,1024,92362120057286,92362120058289,0
0,469,480256,1024,92362120428519,92362120429211,0
0,470,481280,1024,92362120799753,92362120800473,0
0,471,482304,1024,92362121170987,92362121171637,0
0,472,483328,1024,92362121542221,92362121543079,0
0,473,484352,1024,92362121913454,92362121914311,0
0,474,485376,1024,92362122284688,92362122285515,0
0,475,486400,1024,92362122655922,92362122656777,0
0,476,487424,1024,92362123027156,92362123028039,0
0,477,488448,1024,92362123398389,92362123398991,0
0,478,489472,1024,92362123769623,92362123770335,0
0,479,490496,1024,92362124140857,92362124141557,0
0,480,491520,1024,92362124512090,92362124512799,0
0,481,492544,1024,92362124883324,92362124883982,0
0,482,493568,1024,92362125254558,92362125255265,0
0,483,494592,1024,92362125625792,92362125626577,0
0,484,495616,1024,92362125997025,92362125997739,0
0,485,496640,1024,92362126368259,92362126369032,0
0,486,497664,1024,92362126739493,92362126740235,0
0,487,498688,1024,92362127110727,92362127111497,0
0,488,499712,1024,92362127481960,92362127482670,0
0,489,500736,1024,92362127853194,92362127853823,0
0,490,501760,1024,92362128224428,92362128225475,0
0,491,502784,1024,92362128595662,92362128596467,0
0,492,503808,1024,92362128966895,92362128967590,0
0,493,504832,1024,92362129338129,92362129338933,0
0,494,505856,1024,92362129709363,92362129710075,0
0,495,506880,1024,92362130080596,92362130081318,0
0,496,507904,1024,92362130451830,92362130452630,0
0,497,508928,1024,92362130823064,92362130823743,0
0,498,509952,1024,92362131194298,92362131195065,0
0,499,510976,1024,92362131565531,92362131566328,0
0,500,512000,1024,92362131936765,92362131937550,0
0,501,513024,1024,92362132307999,92362132308723,0
0,502,514048,1024,92362132679233,92362132680255,0
0,503,515072,1024,92362133050466,92362133051188,0
0,504,516096,1024,92362133421700,92362133422360,0
0,505,517120,1024,92362133792934,92362133793623,0
0,506,518144,1024,92362134164168,92362134164826,0
0,507,519168,1024,92362134535401,92362134535998,0
0,508,520192,1024,92362134906635,92362134907521,0
0,509,521216,1024,92362135277869,92362135278483,0
0,510,522240,1024,92362135649103,92362135649806,0
0,511,523264,1024,92362136020336,92362136021078,0
0,512,524288,1024,92362136391570,92362136392281,0
0,513,525312,1024,92362136762804,92362136763494,0
0,514,526336,1024,92362137134037,92362137134706,0
0,515,527360,1024,92362137505271,92362137505888,0
0,516,528384,1024,92362137876505,92362137877431,0
0,517,529408,1024,92362138247739,92362138248344,0
0,518,530432,1024,92362138618972,92362138619706,0
0,519,531456,1024,92362138990206,92362138990928,0
0,520,532480,1024,92362139361440,92362139362002,0
0,521,533504,1024,92362139732674,92362139733334,0
0,522,534528,1024,92362140103907,92362140104576,0
0,523,535552,1024,92362140475141,92362140475799,0
0,524,536576,1024,92362140846375,92362140847042,0
0,525,537600,1024,92362141217609,92362141218314,0
0,526,538624,1024,92362141588842,92362141589506,0
0,527,539648,1024,92362141960076,92362141960660,0
0,528,540672,1024,92362142331310,92362142332032,0
0,529,541696,1024,92362142702544,92362142703214,0
0,530,542720,1024,92362143073777,92362143074576,0
0,531,543744,1024,92362143445011,92362143445740,0
0,532,544768,1024,92362143816245,92362143816932,0
0,533,545792,1024,92362144187478,92362144188574,0
0,534,546816,1024,92362144558712,92362144559386,0
0,535,547840,1024,92362144929946,92362144930720,0
0,536,548864,1024,92362145301180,92362145301882,0
0,537,549888,1024,92362145672413,92362145673144,0
0,538,550912,1024,92362146043647,92362146044427,0
0,539,551936,1024,92362146414881,92362146415600,0
0,540,552960,1024,92362146786115,92362146786812,0
0,541,553984,1024,92362147157348,92362147158025,0
0,542,555008,1024,92362147528582,92362147529338,0
0,543,556032,1024,92362147899816,92362147900610,0
0,544,557056,1024,92362148271050,92362148271702,0
0,545,558080,1024,92362148642283,92362148643025,0
0,546,559104,1024,92362149013517,92362149014298,0
0,547,560128,1024,92362149384751,92362149385390,0
0,548,561152,1024,92362149755984,92362149756733,0
0,549,562176,1024,92362150127218,92362150127855,0
0,550,563200,1024,92362150498452,92362150499178,0
0,551,564224,1024,92362150869686,92362150870400,0
0,552,565248,1024,92362151240919,92362151241633,0
0,553,566272,1024,92362151612153,92362151612935,0
0,554,567296,1024,92362151983387,92362151984298,0
0,555,568320,1024,92362152354621,92362152355370,0
0,556,569344,1024,92362152725854,92362152726583,0
0,557,570368,1024,92362153097088,92362153097706,0
0,558,571392,1024,92362153468322,92362153469118,0
0,559,572416,1024,92362153839556,92362153840171,0
0,560,573440,1024,92362154210789,92362154211703,0
0,561,574464,1024,92362154582023,92362154582746,0
0,562,575488,1024,92362154953257,92362154953878,0
0,563,576512,1024,92362155324491,92362155325241,0
0,564,577536,1024,92362155695724,92362155696493,0
0,565,578560,1024,92362156066958,92362156067636,0
0,566,579584,1024,92362156438192,92362156438939,0
0,567,580608,1024,92362156809425,92362156810361,0
0,568,581632,1024,92362157180659,92362157181393,0
0,569,582656,1024,92362157551893,92362157552646,0
0,570,583680,1024,92362157923127,92362157923819,0
0,571,584704,1024,92362158294360,92362158295091,0
0,572,585728,1024,92362158665594,92362158666503,0
0,573,586752,1024,92362159036828,92362159037477,0
0,574,587776,1024,92362159408062,92362159408849,0
0,575,588800,1024,92362159779295,92362159780041,0
0,576,589824,1024,92362160150529,92362160151284,0
0,577,590848,1024,92362160521763,92362160522467,0
0,578,591872,1024,92362160892997,92362160893729,0
0,579,592896,1024,92362161264230,92362161264831,0
