chain,chunk,first_sample,samples,nominal_ns,written_ns,retries
0,171,175104,1024,92162609039040,92162609039948,0
0,172,176128,1024,92162609523905,92162609524624,0
0,173,177152,1024,92162610008771,92162610011691,0
0,174,178176,1024,92162610493636,92162610494308,0
0,175,179200,1024,92162610978502,92162610979243,0
0,176,180224,1024,92162611463367,92162611464060,0
0,177,181248,1024,92162611948233,92162611948916,0
0,178,182272,1024,92162612433098,92162612433873,0
0,179,183296,1024,92162612917964,92162612918759,0
0,180,184320,1024,92162613402829,92162613403506,0
0,181,185344,1024,92162613887695,92162613888382,0
0,182,186368,1024,92162614372560,92162614373318,0
0,183,187392,1024,92162614857426,92162614858154,0
0,184,188416,1024,92162615342291,92162615343181,0
0,185,189440,1024,92162615827157,92162615827858,0
0,186,190464,1024,92162616312022,92162616312874,0
0,187,191488,1024,92162616796888,92162616797641,0
0,188,192512,1024,92162617281753,92162617282456,0
0,189,193536,1024,92162617766618,92162617767453,0
0,190,194560,1024,92162618251484,92162618252329,0
0,191,195584,1024,92162618736349,92162618737566,0
0,192,196608,1024,92162619221215,92162619222113,0
0,193,197632,1024,92162619706080,92162619706799,0
0,194,198656,1024,92162620190946,92162620191815,0
0,195,199680,1024,92162620675811,92162620676541,0
0,196,200704,1024,92162621160677,92162621161398,0
0,197,201728,1024,92162621645542,92162621646324,0
0,198,202752,1024,92162622130408,92162622131071,0
0,199,203776,1024,92162622615273,92162622615947,0
0,200,204800,1024,92162623100139,92162623100933,0
0,201,205824,1024,92162623585004,92162623585779,0
0,202,206848,1024,92162624069870,92162624070686,0
0,203,207872,1024,92162624554735,92162624555463,0
0,204,208896,1024,92162625039601,92162625040389,0
0,205,209920,1024,92162625524466,92162625525376,0
0,206,210944,1024,92162626009332,92162626010031,0
0,207,211968,1024,92162626494197,92162626494898,0
0,208,212992,1024,92162626979062,92162626979714,0
0,209,214016,1024,92162627463928,92162627464571,0
0,210,215040,1024,92162627948793,92162627949547,0
0,211,216064,1024,92162628433659,92162628434294,0
0,212,217088,1024,92162628918524,92162628919280,0
0,213,218112,1024,92162629403390,92162629404156,0
0,214,219136,1024,92162629888255,92162629889023,0
0,215,220160,1024,92162630373121,92162630373899,0
0,216,221184,1024,92162630857986,92162630858716,0
0,217,222208,1024,92162631342852,92162631343502,0
0,218,223232,1024,92162631827717,92162631828718,0
0,219,224256,1024,92162632312583,92162632313324,0
0,220,225280,1024,92162632797448,92162632798241,0
0,221,226304,1024,92162633282314,92162633283148,0
0,222,227328,1024,92162633767179,92162633768024,0
0,223,228352,1024,92162634252045,92162634252841,0
0,224,229376,1024,92162634736910,92162634737576,0
0,225,230400,1024,92162635221776,92162635222453,0
0,226,231424,1024,92162635706641,92162635707409,0
0,227,232448,1024,92162636191506,92162636192176,0
0,228,233472,1024,92162636676372,92162636677132,0
0,229,234496,1024,92162637161237,92162637161929,0
0,230,235520,1024,92162637646103,92162637646924,0
0,231,236544,1024,92162638130968,92162638131771,0
0,232,237568,1024,92162638615834,92162638616548,0
0,233,238592,1024,92162639100699,92162639101454,0
0,234,239616,1024,92162639585565,92162639586451,0
0,235,240640,1024,92162640070430,92162640071157,0
0,236,241664,1024,92162640555296,92162640556123,0
0,237,242688,1024,92162641040161,92162641040939,0
0,238,243712,1024,92162641525027,92162641525946,0
0,239,244736,1024,92162642009892,92162642010632,0
0,240,245760,1024,92162642494758,92162642495569,0
0,241,246784,1024,92162642979623,92162642980286,0
0,242,247808,1024,92162643464489,92162643465761,0
0,243,248832,1024,92162643949354,92162643950098,0
0,244,249856,1024,92162644434220,92162644435014,0
0,245,250880,1024,92162644919085,92162644920051,0
0,246,251904,1024,92162645403950,92162645404687,0
0,247,252928,1024,92162645888816,92162645889564,0
0,248,253952,1024,92162646373681,92162646374370,0
0,249,254976,1024,92162646858547,92162646859476,0
0,250,256000,1024,92162647343412,92162647344173,0
0,251,257024,1024,92162647828278,92162647828959,0
0,252,258048,1024,92162648313143,92162648313826,0
0,253,259072,1024,92162648798009,92162648798942,0
0,254,260096,1024,92162649282874,92162649283739,0
0,255,261120,1024,92162649767740,92162649768914,0
0,256,262144,1024,92162650252605,92162650253311,0
0,257,263168,1024,92162650737471,92162650738277,0
0,258,264192,1024,92162651222336,92162651223194,0
0,259,265216,1024,92162651707202,92162651707990,0
0,260,266240,1024,92162652192067,92162652192897,0
0,261,267264,1024,92162652676933,92162652677713,0
0,262,268288,1024,92162653161798,92162653162469,0
0,263,269312,1024,92162653646664,92162653647456,0
0,264,270336,1024,92162654131529,92162654132342,0
0,265,271360,1024,92162654616394,92162654617109,0
0,266,272384,1024,92162655101260,92162655101935,0
0,267,273408,1024,92162655586125,92162655586841,0
0,268,274432,1024,92162656070991,92162656072127,0
0,269,275456,1024,92162656555856,92162656556584,0
0,270,276480,1024,92162657040722,92162657041441,0
0,271,277504,1024,92162657525587,92162657526257,0
0,272,278528,1024,92162658010453,92162658011234,0
0,273,279552,1024,92162658495318,92162658495959,0
0,274,280576,1024,92162658980184,92162658980996,0
0,275,281600,1024,92162659465049,92162659465782,0
0,276,282624,1024,92162659949915,92162659950639,0
0,277,283648,1024,92162660434780,92162660435485,0
0,278,284672,1024,92162660919646,92162660920362,0
0,279,285696,1024,92162661404511,92162661405217,0
0,280,286720,1024,92162661889377,92162661890204,0
0,281,287744,1024,92162662374242,92162662375321,0
0,282,288768,1024,92162662859108,92162662859887,0
0,283,289792,1024,92162663343973,92162663344884,0
0,284,290816,1024,92162663828838,92162663829640,0
0,285,291840,1024,92162664313704,92162664314386,0
0,286,292864,1024,92162664798569,92162664799312,0
0,287,293888,1024,92162665283435,92162665284119,0
0,288,294912,1024,92162665768300,92162665768975,0
0,289,295936,1024,92162666253166,92162666253842,0
0,290,296960,1024,92162666738031,92162666738729,0
0,291,297984,1024,92162667222897,92162667223884,0
0,292,299008,1024,92162667707762,92162667708581,0
0,293,300032,1024,92162668192628,92162668193487,0
0,294,301056,1024,92162668677493,92162668678724,0
0,295,302080,1024,92162669162359,92162669163130,0
0,296,303104,1024,92162669647224,92162669648017,0
0,297,304128,1024,92162670132090,92162670132832,0
0,298,305152,1024,92162670616955,92162670617789,0
0,299,306176,1024,92162671101821,92162671102646,0
0,300,307200,1024,92162671586686,92162671587412,0
0,301,308224,1024,92162672071551,92162672072239,0
0,302,309248,1024,92162672556417,92162672557145,0
0,303,310272,1024,92162673041282,92162673041941,0
0,304,311296,1024,92162673526148,92162673527127,0
0,305,312320,1024,92162674011013,92162674011884,0
0,306,313344,1024,92162674495879,92162674496650,0
0,307,314368,1024,92162674980744,92162674981737,0
0,308,315392,1024,92162675465610,92162675466304,0
0,309,316416,1024,92162675950475,92162675951170,0
0,310,317440,1024,92162676435341,92162676436056,0
0,311,318464,1024,92162676920206,92162676921002,0
0,312,319488,1024,92162677405072,92162677405759,0
0,313,320512,1024,92162677889937,92162677890625,0
0,314,321536,1024,92162678374803,92162678375612,0
0,315,322560,1024,92162678859668,92162678860778,0
0,316,323584,1024,92162679344534,92162679345284,0
0,317,324608,1024,92162679829399,92162679830100,0
0,318,325632,1024,92162680314265,92162680315097,0
0,319,326656,1024,92162680799130,92162680799834,0
0,320,327680,1024,92162681283995,92162681285190,0
0,321,328704,1024,92162681768861,92162681769547,0
0,322,329728,1024,92162682253726,92162682254392,0
0,323,330752,1024,92162682738592,92162682739499,0
0,324,331776,1024,92162683223457,92162683224115,0
0,325,332800,1024,92162683708323,92162683708982,0
0,326,333824,1024,92162684193188,92162684193908,0
0,327,334848,1024,92162684678054,92162684678805,0
0,328,335872,1024,92162685162919,92162685163981,0
0,329,336896,1024,92162685647785,92162685648697,0
0,330,337920,1024,92162686132650,92162686133354,0
0,331,338944,1024,92162686617516,92162686618220,0
0,332,339968,1024,92162687102381,92162687103157,0
0,333,340992,1024,92162687587247,92162687588193,0
0,334,342016,1024,92162688072112,92162688072819,0
0,335,343040,1024,92162688556978,92162688557785,0
0,336,344064,1024,92162689041843,92162689042542,0
0,337,345088,1024,92162689526709,92162689527459,0
0,338,346112,1024,92162690011574,92162690012245,0
0,339,347136,1024,92162690496439,92162690497182,0
0,340,348160,1024,92162690981305,92162690982007,0
0,341,349184,1024,92162691466170,92162691467334,0
0,342,350208,1024,92162691951036,92162691951820,0
0,343,351232,1024,92162692435901,92162692436687,0
0,344,352256,1024,92162692920767,92162692921403,0
0,345,353280,1024,92162693405632,92162693406390,0
0,346,354304,1024,92162693890498,92162693891555,0
0,347,355328,1024,92162694375363,92162694376072,0
0,348,356352,1024,92162694860229,92162694861079,0
0,349,357376,1024,92162695345094,92162695345895,0
0,350,358400,1024,92162695829960,92162695830792,0
0,351,359424,1024,92162696314825,92162696315498,0
0,352,360448,1024,92162696799691,92162696800444,0
0,353,361472,1024,92162697284556,92162697285360,0
0,354,362496,1024,92162697769422,92162697770497,0
0,355,363520,1024,92162698254287,92162698255063,0
0,356,364544,1024,92162698739153,92162698740700,0
0,357,365568,1024,92162699224018,92162699224867,0
0,358,366592,1024,92162699708883,92162699709642,0
0,359,367616,1024,92162700193749,92162700194679,0
0,360,368640,1024,92162700678614,92162700679365,0
0,361,369664,1024,92162701163480,92162701164282,0
0,362,370688,1024,92162701648345,92162701649098,0
0,363,371712,1024,92162702133211,92162702133985,0
0,364,372736,1024,92162702618076,92162702618890,0
0,365,373760,1024,92162703102942,92162703103717,0
0,366,374784,1024,92162703587807,92162703588713,0
0,367,375808,1024,92162704072673,92162704073950,0
0,368,376832,1024,92162704557538,92162704558317,0
0,369,377856,1024,92162705042404,92162705043283,0
0,370,378880,1024,92162705527269,92162705528090,0
0,371,379904,1024,92162706012135,92162706012815,0
0,372,380928,1024,92162706497000,92162706497992,0
0,373,381952,1024,92162706981866,92162706982638,0
0,374,382976,1024,92162707466731,92162707467585,0
0,375,384000,1024,92162707951597,92162707952402,0
0,376,385024,1024,92162708436462,92162708437248,0
0,377,386048,1024,92162708921327,92162708922024,0
0,378,387072,1024,92162709406193,92162709406930,0
0,379,388096,1024,92162709891058,92162709891757,0
0,380,389120,1024,92162710375924,92162710376743,0
0,381,390144,1024,92162710860789,92162710861540,0
0,382,391168,1024,92162711345655,92162711346436,0
0,383,392192,1024,92162711830520,92162711831252,0
0,384,393216,1024,92162712315386,92162712316128,0
0,385,394240,1024,92162712800251,92162712802975,0
0,386,395264,1024,92162713285117,92162713285872,0
0,387,396288,1024,92162713769982,92162713770818,0
0,388,397312,1024,92162714254848,92162714255665,0
0,389,398336,1024,92162714739713,92162714740470,0
0,390,399360,1024,92162715224579,92162715225577,0
0,391,400384,1024,92162715709444,92162715710323,0
0,392,401408,1024,92162716194310,92162716195010,0
0,393,402432,1024,92162716679175,92162716680036,0
0,394,403456,1024,92162717164041,92162717164803,0
0,395,404480,1024,92162717648906,92162717649709,0
0,396,405504,1024,92162718133771,92162718134485,0
0,397,406528,1024,92162718618637,92162718619372,0
0,398,407552,1024,92162719103502,92162719104378,0
0,399,408576,1024,92162719588368,92162719589225,0
0,400,409600,1024,92162720073233,92162720073991,0
0,401,410624,1024,92162720558099,92162720558897,0
0,402,411648,1024,92162721042964,92162721043743,0
0,403,412672,1024,92162721527830,92162721528530,0
0,404,413696,1024,92162722012695,92162722013366,0
0,405,414720,1024,92162722497561,92162722498393,0
0,406,415744,1024,92162722982426,92162722983340,0
0,407,416768,1024,92162723467292,92162723468075,0
0,408,417792,1024,92162723952157,92162723952852,0
0,409,418816,1024,92162724437023,92162724437688,0
0,410,419840,1024,92162724921888,92162724922585,0
0,411,420864,1024,92162725406754,92162725407531,0
0,412,421888,1024,92162725891619,92162725892528,0
0,413,422912,1024,92162726376485,92162726377273,0
0,414,423936,1024,92162726861350,92162726862100,0
0,415,424960,1024,92162727346215,92162727346967,0
0,416,425984,1024,92162727831081,92162727831803,0
0,417,427008,1024,92162728315946,92162728316700,0
0,418,428032,1024,92162728800812,92162728801556,0
0,419,429056,1024,92162729285677,92162729286392,0
0,420,430080,1024,92162729770543,92162729771308,0
0,421,431104,1024,92162730255408,92162730256145,0
0,422,432128,1024,92162730740274,92162730741121,0
0,423,433152,1024,92162731225139,92162731225928,0
0,424,434176,1024,92162731710005,92162731719964,0
0,425,435200,1024,92162732194870,92162732195720,0
0,426,436224,1024,92162732679736,92162732680537,0
0,427,437248,1024,92162733164601,92162733165393,0
0,428,438272,1024,92162733649467,92162733650190,0
0,429,439296,1024,92162734134332,92162734135046,0
0,430,440320,1024,92162734619198,92162734619863,0
0,431,441344,1024,92162735104063,92162735104809,0
0,432,442368,1024,92162735588929,92162735589965,0
0,433,443392,1024,92162736073794,92162736074481,0
0,434,444416,1024,92162736558659,92162736559448,0
0,435,445440,1024,92162737043525,92162737044285,0
0,436,446464,1024,92162737528390,92162737529151,0
0,437,447488,1024,92162738013256,92162738013978,0
0,438,448512,1024,92162738498121,92162738498813,0
0,439,449536,1024,92162738982987,92162738983800,0
0,440,450560,1024,92162739467852,92162739468606,0
0,441,451584,1024,92162739952718,92162739953513,0
0,442,452608,1024,92162740437583,92162740438269,0
0,443,453632,1024,92162740922449,92162740923176,0
0,444,454656,1024,92162741407314,92162741408122,0
0,445,455680,1024,92162741892180,92162741893038,0
0,446,456704,1024,92162742377045,92162742377685,0
0,447,457728,1024,92162742861911,92162742862621,0
0,448,458752,1024,92162743346776,92162743347458,0
0,449,459776,1024,92162743831642,92162743832294,0
0,450,460800,1024,92162744316507,92162744317300,0
0,451,461824,1024,92162744801373,92162744802046,0
0,452,462848,1024,92162745286238,92162745287003,0
0,453,463872,1024,92162745771103,92162745771889,0
0,454,464896,1024,92162746255969,92162746256676,0
0,455,465920,1024,92162746740834,92162746741643,0
0,456,466944,1024,92162747225700,92162747226418,0
0,457,467968,1024,92162747710565,92162747711245,0
0,458,468992,1024,92162748195431,92162748196141,0
0,459,470016,1024,92162748680296,92162748681048,0
0,460,471040,1024,92162749165162,92162749165804,0
0,461,472064,1024,92162749650027,92162749650711,0
0,462,473088,1024,92162750134893,92162750135626,0
0,463,474112,1024,92162750619758,92162750620583,0
0,464,475136,1024,92162751104624,92162751105370,0
0,465,476160,1024,92162751589489,92162751590136,0
0,466,477184,1024,92162752074355,92162752074983,0
0,467,478208,1024,92162752559220,92162752559859,0
0,468,479232,1024,92162753044086,92162753044815,0
0,469,480256,1024,92162753528951,92162753529631,0
0,470,481280,1024,92162754013817,92162754014558,0
0,471,482304,1024,92162754498682,92162754499524,0
0,472,483328,1024,92162754983547,92162754984201,0
0,473,484352,1024,92162755468413,92162755469048,0
0,474,485376,1024,92162755953278,92162755954053,0
0,475,486400,1024,92162756438144,92162756438890,0
0,476,487424,1024,92162756923009,92162756923726,0
0,477,488448,1024,92162757407875,92162757408633,0
0,478,489472,1024,92162757892740,92162757893419,0
0,479,490496,1024,92162758377606,92162758378326,0
0,480,491520,1024,92162758862471,92162758863201,0
0,481,492544,1024,92162759347337,92162759348128,0
0,482,493568,1024,92162759832202,92162759832964,0
0,483,494592,1024,92162760317068,92162760317811,0
0,484,495616,1024,92162760801933,92162760802758,0
0,485,496640,1024,92162761286799,92162761287514,0
0,486,497664,1024,92162761771664,92162761772380,0
0,487,498688,1024,92162762256530,92162762257316,0
0,488,499712,1024,92162762741395,92162762742103,0
0,489,500736,1024,92162763226261,92162763227009,0
0,490,501760,1024,92162763711126,92162763711856,0
0,491,502784,1024,92162764195991,92162764196743,0
0,492,503808,1024,92162764680857,92162764681668,0
0,493,504832,1024,92162765165722,92162765166535,0
0,494,505856,1024,92162765650588,92162765651321,0
0,495,506880,1024,92162766135453,92162766136778,0
0,496,507904,1024,92162766620319,92162766621254,0
0,497,508928,1024,92162767105184,92162767106251,0
0,498,509952,1024,92162767590050,92162767590847,0
0,499,510976,1024,92162768074915,92162768075733,0
0,500,512000,1024,92162768559781,92162768560579,0
0,501,513024,1024,92162769044646,92162769045366,0
0,502,514048,1024,92162769529512,92162769530143,0
0,503,515072,1024,92162770014377,92162770015589,0
0,504,516096,1024,92162770499243,92162770499936,0
0,505,517120,1024,92162770984108,92162770984941,0
0,506,518144,1024,92162771468974,92162771469668,0
0,507,519168,1024,92162771953839,92162771954604,0
0,508,520192,1024,92162772438705,92162772439351,0
0,509,521216,1024,92162772923570,92162772924347,0
0,510,522240,1024,92162773408435,92162773409184,0
0,511,523264,1024,92162773893301,92162773893980,0
0,512,524288,1024,92162774378166,92162774378906,0
0,513,525312,1024,92162774863032,92162774863663,0
0,514,526336,1024,92162775347897,92162775348549,0
0,515,527360,1024,92162775832763,92162775833466,0
0,516,528384,1024,92162776317628,92162776318272,0
0,517,529408,1024,92162776802494,92162776803198,0
0,518,530432,1024,92162777287359,92162777288104,0
0,519,531456,1024,92162777772225,92162777772921,0
0,520,532480,1024,92162778257090,92162778257787,0
0,521,533504,1024,92162778741956,92162778742744,0
0,522,534528,1024,92162779226821,92162779227681,0
0,523,535552,1024,92162779711687,92162779712476,0
0,524,536576,1024,92162780196552,92162780197333,0
0,525,537600,1024,92162780681418,92162780682149,0
0,526,538624,1024,92162781166283,92162781167046,0
0,527,539648,1024,92162781651149,92162781651862,0
0,528,540672,1024,92162782136014,92162782136779,0
0,529,541696,1024,92162782620879,92162782622145,0
0,530,542720,1024,92162783105745,92162783106531,0
0,531,543744,1024,92162783590610,92162783591348,0
0,532,544768,1024,92162784075476,92162784076294,0
0,533,545792,1024,92162784560341,92162784560991,0
0,534,546816,1024,92162785045207,92162785046337,0
0,535,547840,1024,92162785530072,92162785530863,0
0,536,548864,1024,92162786014938,92162786015589,0
0,537,549888,1024,92162786499803,92162786500526,0
0,538,550912,1024,92162786984669,92162786985402,0
0,539,551936,1024,92162787469534,92162787470229,0
0,540,552960,1024,92162787954400,92162787955096,0
0,541,553984,1024,92162788439265,92162788440021,0
0,542,555008,1024,92162788924131,92162788925228,0
0,543,556032,1024,92162789408996,92162789409734,0
0,544,557056,1024,92162789893862,92162789894671,0
0,545,558080,1024,92162790378727,92162790379457,0
0,546,559104,1024,92162790863593,92162790864274,0
0,547,560128,1024,92162791348458,92162791349369,0
0,548,561152,1024,92162791833323,92162791834176,0
0,549,562176,1024,92162792318189,92162792318962,0
0,550,563200,1024,92162792803054,92162792803799,0
0,551,564224,1024,92162793287920,92162793288666,0
0,552,565248,1024,92162793772785,92162793773522,0
0,553,566272,1024,92162794257651,92162794258538,0
0,554,567296,1024,92162794742516,92162794743224,0
0,555,568320,1024,92162795227382,92162795228171,0
0,556,569344,1024,92162795712247,92162795712967,0
0,557,570368,1024,92162796197113,92162796197874,0
0,558,571392,1024,92162796681978,92162796682720,0
0,559,572416,1024,92162797166844,92162797167547,0
0,560,573440,1024,92162797651709,92162797652863,0
0,561,574464,1024,92162798136575,92162798137259,0
0,562,575488,1024,92162798621440,92162798622236,0
0,563,576512,1024,92162799106306,92162799107012,0
0,564,577536,1024,92162799591171,92162799591909,0
0,565,578560,1024,92162800076037,92162800076715,0
0,566,579584,1024,92162800560902,92162800561561,0
0,567,580608,1024,92162801045767,92162801046507,0
0,568,581632,1024,92162801530633,92162801531334,0
0,569,582656,1024,92162802015498,92162802016260,0
0,570,583680,1024,92162802500364,92162802501077,0
0,571,584704,1024,92162802985229,92162802986004,0
0,572,585728,1024,92162803470095,92162803470839,0
0,573,586752,1024,92162803954960,92162803956016,0
0,574,587776,1024,92162804439826,92162804440622,0
0,575,588800,1024,92162804924691,92162804925529,0
0,576,589824,1024,92162805409557,92162805410325,0
0,577,590848,1024,92162805894422,92162805895152,0
0,578,591872,1024,92162806379288,92162806380067,0
0,579,592896,1024,92162806864153,92162806864844,0
