chain,chunk,first_sample,samples,nominal_ns,written_ns,retries
0,129,132096,1024,92264845796582,92264845797256,0
0,130,133120,1024,92264846199274,92264846199779,0
0,131,134144,1024,92264846601966,92264846602603,0
0,132,135168,1024,92264847004657,92264847009596,0
0,133,136192,1024,92264847407349,92264847407950,0
0,134,137216,1024,92264847810041,92264847810454,0
0,135,138240,1024,92264848212732,92264848213398,0
0,136,139264,1024,92264848615424,92264848616081,0
0,137,140288,1024,92264849018116,92264849018544,0
0,138,141312,1024,92264849420808,92264849421308,0
0,139,142336,1024,92264849823499,92264849824072,0
0,140,143360,1024,92264850226191,92264850226766,0
0,141,144384,1024,92264850628883,92264850629589,0
0,142,145408,1024,92264851031575,92264851033653,0
0,143,146432,1024,92264851434266,92264851434816,0
0,144,147456,1024,92264851836958,92264851837630,0
0,145,148480,1024,92264852239650,92264852240293,0
0,146,149504,1024,92264852642342,92264852643237,0
0,147,150528,1024,92264853045033,92264853045731,0
0,148,151552,1024,92264853447725,92264853448365,0
0,149,152576,1024,92264853850417,92264853850988,0
0,150,153600,1024,92264854253109,92264854253651,0
0,151,154624,1024,92264854655800,92264854656535,0
0,152,155648,1024,92264855058492,92264855059179,0
0,153,156672,1024,92264855461184,92264855461942,0
0,154,157696,1024,92264855863876,92264855864946,0
0,155,158720,1024,92264856266567,92264856267390,0
0,156,159744,1024,92264856669259,92264856669873,0
0,157,160768,1024,92264857071951,92264857072627,0
0,158,161792,1024,92264857474643,92264857475370,0
0,159,162816,1024,92264857877334,92264857878024,0
0,160,163840,1024,92264858280026,92264858280618,0
0,161,164864,1024,92264858682718,92264858683282,0
0,162,165888,1024,92264859085410,92264859086004,0
0,163,166912,1024,92264859488101,92264859488738,0
0,164,167936,1024,92264859890793,92264859891352,0
0,165,168960,1024,92264860293485,92264860294186,0
0,166,169984,1024,92264860696177,92264860696959,0
0,167,171008,1024,92264861098868,92264861099513,0
0,168,172032,1024,92264861501560,92264861502307,0
0,169,173056,1024,92264861904252,92264861905150,0
0,170,174080,1024,92264862306943,92264862307703,0
0,171,175104,1024,92264862709635,92264862710437,0
0,172,176128,1024,92264863112327,92264863112991,0
0,173,177152,1024,92264863515019,92264863515705,0
0,174,178176,1024,92264863917710,92264863918408,0
0,175,179200,1024,92264864320402,92264864321212,0
0,176,180224,1024,92264864723094,92264864723695,0
0,177,181248,1024,92264865125786,92264865126679,0
0,178,182272,1024,92264865528477,92264865529163,0
0,179,183296,1024,92264865931169,92264865931876,0
0,180,184320,1024,92264866333861,92264866334680,0
0,181,185344,1024,92264866736553,92264866737324,0
0,182,186368,1024,92264867139244,92264867139887,0
0,183,187392,1024,92264867541936,92264867543080,0
0,184,188416,1024,92264867944628,92264867945354,0
0,185,189440,1024,92264868347320,92264868347958,0
0,186,190464,1024,92264868750011,92264868750872,0
0,187,191488,1024,92264869152703,92264869153405,0
0,188,192512,1024,92264869555395,92264869556129,0
0,189,193536,1024,92264869958087,92264869958872,0
0,190,194560,1024,92264870360778,92264870361486,0
0,191,195584,1024,92264870763470,92264870764219,0
0,192,196608,1024,92264871166162,92264871166953,0
0,193,197632,1024,92264871568854,92264871569487,0
0,194,198656,1024,92264871971545,92264871972431,0
0,195,199680,1024,92264872374237,92264872374884,0
0,196,200704,1024,92264872776929,92264872777527,0
0,197,201728,1024,92264873179621,92264873180381,0
0,198,202752,1024,92264873582312,92264873583175,0
0,199,203776,1024,92264873985004,92264873985629,0
0,200,204800,1024,92264874387696,92264874388342,0
0,201,205824,1024,92264874790388,92264874791086,0
0,202,206848,1024,92264875193079,92264875193790,0
0,203,207872,1024,92264875595771,92264875596493,0
0,204,208896,1024,92264875998463,92264875999416,0
0,205,209920,1024,92264876401154,92264876401840,0
0,206,210944,1024,92264876803846,92264876804484,0
0,207,211968,1024,92264877206538,92264877207228,0
0,208,212992,1024,92264877609230,92264877609921,0
0,209,214016,1024,92264878011921,92264878012604,0
0,210,215040,1024,92264878414613,92264878415278,0
0,211,216064,1024,92264878817305,92264878818062,0
0,212,217088,1024,92264879219997,92264879220775,0
0,213,218112,1024,92264879622688,92264879623479,0
0,214,219136,1024,92264880025380,92264880026583,0
0,215,220160,1024,92264880428072,92264880428786,0
0,216,221184,1024,92264880830764,92264880831429,0
0,217,222208,1024,92264881233455,92264881234173,0
0,218,223232,1024,92264881636147,92264881636947,0
0,219,224256,1024,92264882038839,92264882039641,0
0,220,225280,1024,92264882441531,92264882442435,0
0,221,226304,1024,92264882844222,92264882844908,0
0,222,227328,1024,92264883246914,92264883247821,0
0,223,228352,1024,92264883649606,92264883650355,0
0,224,229376,1024,92264884052298,92264884053199,0
0,225,230400,1024,92264884454989,92264884455612,0
0,226,231424,1024,92264884857681,92264884858616,0
0,227,232448,1024,92264885260373,92264885261210,0
0,228,233472,1024,92264885663065,92264885663854,0
0,229,234496,1024,92264886065756,92264886066396,0
0,230,235520,1024,92264886468448,92264886469310,0
0,231,236544,1024,92264886871140,92264886871884,0
0,232,237568,1024,92264887273832,92264887274558,0
0,233,238592,1024,92264887676523,92264887677431,0
0,234,239616,1024,92264888079215,92264888079955,0
0,235,240640,1024,92264888481907,92264888482949,0
0,236,241664,1024,92264888884599,92264888885252,0
0,237,242688,1024,92264889287290,92264889287995,0
0,238,243712,1024,92264889689982,92264889691669,0
0,239,244736,1024,92264890092674,92264890093463,0
0,240,245760,1024,92264890495365,92264890496077,0
0,241,246784,1024,92264890898057,92264890898721,0
0,242,247808,1024,92264891300749,92264891301383,0
0,243,248832,1024,92264891703441,92264891704137,0
0,244,249856,1024,92264892106132,92264892106811,0
0,245,250880,1024,92264892508824,92264892509445,0
0,246,251904,1024,92264892911516,92264892912298,0
0,247,252928,1024,92264893314208,92264893314822,0
0,248,253952,1024,92264893716899,92264893717556,0
0,249,254976,1024,92264894119591,92264894120349,0
0,250,256000,1024,92264894522283,92264894523392,0
0,251,257024,1024,92264894924975,92264894925676,0
0,252,258048,1024,92264895327666,92264895328340,0
0,253,259072,1024,92264895730358,92264895731134,0
0,254,260096,1024,92264896133050,92264896134057,0
0,255,261120,1024,92264896535742,92264896536490,0
0,256,262144,1024,92264896938433,92264896939394,0
0,257,263168,1024,92264897341125,92264897341918,0
0,258,264192,1024,92264897743817,92264897744661,0
0,259,265216,1024,92264898146509,92264898147265,0
0,260,266240,1024,92264898549200,92264898549999,0
0,261,267264,1024,92264898951892,92264898952573,0
0,262,268288,1024,92264899354584,92264899355796,0
0,263,269312,1024,92264899757276,92264899757929,0
0,264,270336,1024,92264900159967,92264900160583,0
0,265,271360,1024,92264900562659,92264900563427,0
0,266,272384,1024,92264900965351,92264900966041,0
0,267,273408,1024,92264901368043,92264901368654,0
0,268,274432,1024,92264901770734,92264901771428,0
0,269,275456,1024,92264902173426,92264902174141,0
0,270,276480,1024,92264902576118,92264902576795,0
0,271,277504,1024,92264902978809,92264902979508,0
0,272,278528,1024,92264903381501,92264903382662,0
0,273,279552,1024,92264903784193,92264903784816,0
0,274,280576,1024,92264904186885,92264904187650,0
0,275,281600,1024,92264904589576,92264904590232,0
0,276,282624,1024,92264904992268,92264904993126,0
0,277,283648,1024,92264905394960,92264905395680,0
0,278,284672,1024,92264905797652,92264905798394,0
0,279,285696,1024,92264906200343,92264906201017,0
0,280,286720,1024,92264906603035,92264906603691,0
0,281,287744,1024,92264907005727,92264907008265,0
0,282,288768,1024,92264907408419,92264907409108,0
0,283,289792,1024,92264907811110,92264907811902,0
0,284,290816,1024,92264908213802,92264908214445,0
0,285,291840,1024,92264908616494,92264908617149,0
0,286,292864,1024,92264909019186,92264909019883,0
0,287,293888,1024,92264909421877,92264909422527,0
0,288,294912,1024,92264909824569,92264909825240,0
0,289,295936,1024,92264910227261,92264910227913,0
0,290,296960,1024,92264910629953,92264910630727,0
0,291,297984,1024,92264911032644,92264911033331,0
0,292,299008,1024,92264911435336,92264911436044,0
0,293,300032,1024,92264911838028,92264911839058,0
0,294,301056,1024,92264912240720,92264912241532,0
0,295,302080,1024,92264912643411,92264912644165,0
0,296,303104,1024,92264913046103,92264913046818,0
0,297,304128,1024,92264913448795,92264913449462,0
0,298,305152,1024,92264913851487,92264913852256,0
0,299,306176,1024,92264914254178,92264914254870,0
0,300,307200,1024,92264914656870,92264914657593,0
0,301,308224,1024,92264915059562,92264915060276,0
0,302,309248,1024,92264915462254,92264915462900,0
0,303,310272,1024,92264915864945,92264915865634,0
0,304,311296,1024,92264916267637,92264916268358,0
0,305,312320,1024,92264916670329,92264916670921,0
0,306,313344,1024,92264917073020,92264917073825,0
0,307,314368,1024,92264917475712,92264917476349,0
0,308,315392,1024,92264917878404,92264917879152,0
0,309,316416,1024,92264918281096,92264918281805,0
0,310,317440,1024,92264918683787,92264918684659,0
0,311,318464,1024,92264919086479,92264919087513,0
0,312,319488,1024,92264919489171,92264919490067,0
0,313,320512,1024,92264919891863,92264919892540,0
0,314,321536,1024,92264920294554,92264920295564,0
0,315,322560,1024,92264920697246,92264920697907,0
0,316,323584,1024,92264921099938,92264921100651,0
0,317,324608,1024,92264921502630,92264921503614,0
0,318,325632,1024,92264921905321,92264921905938,0
0,319,326656,1024,92264922308013,92264922308742,0
0,320,327680,1024,92264922710705,92264922711746,0
0,321,328704,1024,92264923113397,92264923113968,0
0,322,329728,1024,92264923516088,92264923516742,0
0,323,330752,1024,92264923918780,92264923919536,0
0,324,331776,1024,92264924321472,92264924322160,0
0,325,332800,1024,92264924724164,92264924724934,0
0,326,333824,1024,92264925126855,92264925127607,0
0,327,334848,1024,92264925529547,92264925530281,0
0,328,335872,1024,92264925932239,92264925932894,0
0,329,336896,1024,92264926334931,92264926335678,0
0,330,337920,1024,92264926737622,92264926738271,0
0,331,338944,1024,92264927140314,92264927141065,0
0,332,339968,1024,92264927543006,92264927543699,0
0,333,340992,1024,92264927945698,92264927946333,0
0,334,342016,1024,92264928348389,92264928349126,0
0,335,343040,1024,92264928751081,92264928751909,0
0,336,344064,1024,92264929153773,92264929154533,0
0,337,345088,1024,92264929556465,92264929557247,0
0,338,346112,1024,92264929959156,92264929959890,0
0,339,347136,1024,92264930361848,92264930362614,0
0,340,348160,1024,92264930764540,92264930765218,0
0,341,349184,1024,92264931167231,92264931168272,0
0,342,350208,1024,92264931569923,92264931570734,0
0,343,351232,1024,92264931972615,92264931973568,0
0,344,352256,1024,92264932375307,92264932375902,0
0,345,353280,1024,92264932777998,92264932778626,0
0,346,354304,1024,92264933180690,92264933181380,0
0,347,355328,1024,92264933583382,92264933584033,0
0,348,356352,1024,92264933986074,92264933986756,0
0,349,357376,1024,92264934388765,92264934389510,0
0,350,358400,1024,92264934791457,92264934792154,0
0,351,359424,1024,92264935194149,92264935194807,0
0,352,360448,1024,92264935596841,92264935597521,0
0,353,361472,1024,92264935999532,92264936000235,0
0,354,362496,1024,92264936402224,92264936403008,0
0,355,363520,1024,92264936804916,92264936805601,0
0,356,364544,1024,92264937207608,92264937208275,0
0,357,365568,1024,92264937610299,92264937610999,0
0,358,366592,1024,92264938012991,92264938013613,0
0,359,367616,1024,92264938415683,92264938416286,0
0,360,368640,1024,92264938818375,92264938819090,0
0,361,369664,1024,92264939221066,92264939221813,0
0,362,370688,1024,92264939623758,92264939624627,0
0,363,371712,1024,92264940026450,92264940027100,0
0,364,372736,1024,92264940429142,92264940429944,0
0,365,373760,1024,92264940831833,92264940832578,0
0,366,374784,1024,92264941234525,92264941235282,0
0,367,375808,1024,92264941637217,92264941638015,0
0,368,376832,1024,92264942039909,92264942040568,0
0,369,377856,1024,92264942442600,92264942443642,0
0,370,378880,1024,92264942845292,92264942846206,0
0,371,379904,1024,92264943247984,92264943248720,0
0,372,380928,1024,92264943650675,92264943651663,0
0,373,381952,1024,92264944053367,92264944054027,0
0,374,382976,1024,92264944456059,92264944456810,0
0,375,384000,1024,92264944858751,92264944859454,0
0,376,385024,1024,92264945261442,92264945262137,0
0,377,386048,1024,92264945664134,92264945665111,0
0,378,387072,1024,92264946066826,92264946067425,0
0,379,388096,1024,92264946469518,92264946470249,0
0,380,389120,1024,92264946872209,92264946872892,0
0,381,390144,1024,92264947274901,92264947275545,0
0,382,391168,1024,92264947677593,92264947678219,0
0,383,392192,1024,92264948080285,92264948081073,0
0,384,393216,1024,92264948482976,92264948483606,0
0,385,394240,1024,92264948885668,92264948886400,0
0,386,395264,1024,92264949288360,92264949288974,0
0,387,396288,1024,92264949691052,92264949693078,0
0,388,397312,1024,92264950093743,92264950094451,0
0,389,398336,1024,92264950496435,92264950497074,0
0,390,399360,1024,92264950899127,92264950899778,0
0,391,400384,1024,92264951301819,92264951302472,0
0,392,401408,1024,92264951704510,92264951705286,0
0,393,402432,1024,92264952107202,92264952108039,0
0,394,403456,1024,92264952509894,92264952510632,0
0,395,404480,1024,92264952912586,92264952913266,0
0,396,405504,1024,92264953315277,92264953315910,0
0,397,406528,1024,92264953717969,92264953718693,0
0,398,407552,1024,92264954120661,92264954121357,0
0,399,408576,1024,92264954523353,92264954524061,0
0,400,409600,1024,92264954926044,92264954926775,0
0,401,410624,1024,92264955328736,92264955329377,0
0,402,411648,1024,92264955731428,92264955732141,0
0,403,412672,1024,92264956134120,92264956134785,0
0,404,413696,1024,92264956536811,92264956537469,0
0,405,414720,1024,92264956939503,92264956940232,0
0,406,415744,1024,92264957342195,92264957342866,0
0,407,416768,1024,92264957744886,92264957745599,0
0,408,417792,1024,92264958147578,92264958148283,0
0,409,418816,1024,92264958550270,92264958551027,0
0,410,419840,1024,92264958952962,92264958953650,0
0,411,420864,1024,92264959355653,92264959356424,0
0,412,421888,1024,92264959758345,92264959759008,0
0,413,422912,1024,92264960161037,92264960161782,0
0,414,423936,1024,92264960563729,92264960564624,0
0,415,424960,1024,92264960966420,92264960967168,0
0,416,425984,1024,92264961369112,92264961369772,0
0,417,427008,1024,92264961771804,92264961772576,0
0,418,428032,1024,92264962174496,92264962175169,0
0,419,429056,1024,92264962577187,92264962577903,0
0,420,430080,1024,92264962979879,92264962980746,0
0,421,431104,1024,92264963382571,92264963383300,0
0,422,432128,1024,92264963785263,92264963786233,0
0,423,433152,1024,92264964187954,92264964188777,0
0,424,434176,1024,92264964590646,92264964591281,0
0,425,435200,1024,92264964993338,92264964994085,0
0,426,436224,1024,92264965396030,92264965396758,0
0,427,437248,1024,92264965798721,92264965799431,0
0,428,438272,1024,92264966201413,92264966202355,0
0,429,439296,1024,92264966604105,92264966604709,0
0,430,440320,1024,92264967006797,92264967008382,0
0,431,441344,1024,92264967409488,92264967410206,0
0,432,442368,1024,92264967812180,92264967812900,0
0,433,443392,1024,92264968214872,92264968215584,0
0,434,444416,1024,92264968617564,92264968618287,0
0,435,445440,1024,92264969020255,92264969020840,0
0,436,446464,1024,92264969422947,92264969423704,0
0,437,447488,1024,92264969825639,92264969826258,0
0,438,448512,1024,92264970228331,92264970229022,0
0,439,449536,1024,92264970631022,92264970631845,0
0,440,450560,1024,92264971033714,92264971034648,0
0,441,451584,1024,92264971436406,92264971437472,0
0,442,452608,1024,92264971839097,92264971840006,0
0,443,453632,1024,92264972241789,92264972242599,0
0,444,454656,1024,92264972644481,92264972645223,0
0,445,455680,1024,92264973047173,92264973047807,0
0,446,456704,1024,92264973449864,92264973451741,0
0,447,457728,1024,92264973852556,92264973853313,0
0,448,458752,1024,92264974255248,92264974256007,0
0,449,459776,1024,92264974657940,92264974658841,0
0,450,460800,1024,92264975060631,92264975061345,0
0,451,461824,1024,92264975463323,92264975464218,0
0,452,462848,1024,92264975866015,92264975868322,0
0,453,463872,1024,92264976268707,92264976270926,0
0,454,464896,1024,92264976671398,92264976672089,0
0,455,465920,1024,92264977074090,92264977074673,0
0,456,466944,1024,92264977476782,92264977477686,0
0,457,467968,1024,92264977879474,92264977882590,0
0,458,468992,1024,92264978282165,92264978282924,0
0,459,470016,1024,92264978684857,92264978693267,0
0,460,471040,1024,92264979087549,92264979088160,0
0,461,472064,1024,92264979490241,92264979490964,0
0,462,473088,1024,92264979892932,92264979895358,0
0,463,474112,1024,92264980295624,92264980296552,0
0,464,475136,1024,92264980698316,92264980699095,0
0,465,476160,1024,92264981101008,92264981101749,0
0,466,477184,1024,92264981503699,92264981504443,0
0,467,478208,1024,92264981906391,92264981909057,0
0,468,479232,1024,92264982309083,92264982309799,0
0,469,480256,1024,92264982711775,92264982712603,0
0,470,481280,1024,92264983114466,92264983115757,0
0,471,482304,1024,92264983517158,92264983519571,0
0,472,483328,1024,92264983919850,92264983920625,0
0,473,484352,1024,92264984322542,92264984324918,0
0,474,485376,1024,92264984725233,92264984727391,0
0,475,486400,1024,92264985127925,92264985128635,0
0,476,487424,1024,92264985530617,92264985531409,0
0,477,488448,1024,92264985933308,92264985935382,0
0,478,489472,1024,92264986336000,92264986336856,0
0,479,490496,1024,92264986738692,92264986739390,0
0,480,491520,1024,92264987141384,92264987142113,0
0,481,492544,1024,92264987544075,92264987544826,0
0,482,493568,1024,92264987946767,92264987947610,0
0,483,494592,1024,92264988349459,92264988350254,0
0,484,495616,1024,92264988752151,92264988752868,0
0,485,496640,1024,92264989154842,92264989157011,0
0,486,497664,1024,92264989557534,92264989558284,0
0,487,498688,1024,92264989960226,92264989960988,0
0,488,499712,1024,92264990362918,92264990363702,0
0,489,500736,1024,92264990765609,92264990766335,0
0,490,501760,1024,92264991168301,92264991168989,0
0,491,502784,1024,92264991570993,92264991571633,0
0,492,503808,1024,92264991973685,92264991975857,0
0,493,504832,1024,92264992376376,92264992377139,0
0,494,505856,1024,92264992779068,92264992779803,0
0,495,506880,1024,92264993181760,92264993182487,0
0,496,507904,1024,92264993584452,92264993585161,0
0,497,508928,1024,92264993987143,92264993987885,0
0,498,509952,1024,92264994389835,92264994390608,0
0,499,510976,1024,92264994792527,92264994793282,0
0,500,512000,1024,92264995195219,92264995195905,0
0,501,513024,1024,92264995597910,92264995598679,0
0,502,514048,1024,92264996000602,92264996014603,0
0,503,515072,1024,92264996403294,92264996405276,0
0,504,516096,1024,92264996805986,92264996806640,0
0,505,517120,1024,92264997208677,92264997209414,0
0,506,518144,1024,92264997611369,92264997612036,0
0,507,519168,1024,92264998014061,92264998015160,0
0,508,520192,1024,92264998416752,92264998417424,0
0,509,521216,1024,92264998819444,92264998820098,0
0,510,522240,1024,92264999222136,92264999222841,0
0,511,523264,1024,92264999624828,92264999626895,0
0,512,524288,1024,92265000027519,92265000028209,0
0,513,525312,1024,92265000430211,92265000430892,0
0,514,526336,1024,92265000832903,92265000833635,0
0,515,527360,1024,92265001235595,92265001236359,0
0,516,528384,1024,92265001638286,92265001638943,0
0,517,529408,1024,92265002040978,92265002041577,0
0,518,530432,1024,92265002443670,92265002446010,0
0,519,531456,1024,92265002846362,92265002847034,0
0,520,532480,1024,92265003249053,92265003251487,0
0,521,533504,1024,92265003651745,92265003652471,0
0,522,534528,1024,92265004054437,92265004056905,0
0,523,535552,1024,92265004457129,92265004459658,0
0,524,536576,1024,92265004859820,92265004860522,0
0,525,537600,1024,92265005262512,92265005263216,0
0,526,538624,1024,92265005665204,92265005665959,0
0,527,539648,1024,92265006067896,92265006068582,0
0,528,540672,1024,92265006470587,92265006472636,0
0,529,541696,1024,92265006873279,92265006874650,0
0,530,542720,1024,92265007275971,92265007276744,0
0,531,543744,1024,92265007678663,92265007680907,0
0,532,544768,1024,92265008081354,92265008082501,0
0,533,545792,1024,92265008484046,92265008484674,0
0,534,546816,1024,92265008886738,92265008888888,0
0,535,547840,1024,92265009289430,92265009290081,0
0,536,548864,1024,92265009692121,92265009694455,0
0,537,549888,1024,92265010094813,92265010097219,0
0,538,550912,1024,92265010497505,92265010499493,0
0,539,551936,1024,92265010900197,92265010902266,0
0,540,552960,1024,92265011302888,92265011303569,0
0,541,553984,1024,92265011705580,92265011707783,0
0,542,555008,1024,92265012108272,92265012108987,0
0,543,556032,1024,92265012510963,92265012512971,0
0,544,557056,1024,92265012913655,92265012914374,0
0,545,558080,1024,92265013316347,92265013317078,0
0,546,559104,1024,92265013719039,92265013719711,0
0,547,560128,1024,92265014121730,92265014122415,0
0,548,561152,1024,92265014524422,92265014526758,0
0,549,562176,1024,92265014927114,92265014927792,0
0,550,563200,1024,92265015329806,92265015330476,0
0,551,564224,1024,92265015732497,92265015733140,0
0,552,565248,1024,92265016135189,92265016137343,0
0,553,566272,1024,92265016537881,92265016539866,0
0,554,567296,1024,92265016940573,92265016941320,0
0,555,568320,1024,92265017343264,92265017343974,0
0,556,569344,1024,92265017745956,92265017746667,0
0,557,570368,1024,92265018148648,92265018149521,0
0,558,571392,1024,92265018551340,92265018553535,0
0,559,572416,1024,92265018954031,92265018956249,0
0,560,573440,1024,92265019356723,92265019357412,0
0,561,574464,1024,92265019759415,92265019760115,0
0,562,575488,1024,92265020162107,92265020162829,0
0,563,576512,1024,92265020564798,92265020565423,0
0,564,577536,1024,92265020967490,92265020969497,0
0,565,578560,1024,92265021370182,92265021372500,0
0,566,579584,1024,92265021772874,92265021774853,0
0,567,580608,1024,92265022175565,92265022176657,0
0,568,581632,1024,92265022578257,92265022578931,0
0,569,582656,1024,92265022980949,92265022982794,0
0,570,583680,1024,92265023383641,92265023385948,0
0,571,584704,1024,92265023786332,92265023787052,0
0,572,585728,1024,92265024189024,92265024189675,0
0,573,586752,1024,92265024591716,92265024592478,0
0,574,587776,1024,92265024994408,92265024996472,0
0,575,588800,1024,92265025397099,92265025399516,0
0,576,589824,1024,92265025799791,92265025801910,0
0,577,590848,1024,92265026202483,92265026203113,0
0,578,591872,1024,92265026605174,92265026605887,0
0,579,592896,1024,92265027007866,92265027009851,0
