chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,236,300,91838370339699,91838372388539,91838372560735,2221.036,172.196,1,1
0,237,300,91838372797693,91838374845362,91838375017738,2220.045,172.376,1,1
0,238,300,91838375255786,91838377302555,91838377453520,2197.734,150.965,1,1
0,239,300,91838377302555,91838379351726,91838379894524,2591.969,542.798,1,1
0,240,300,91838379761819,91838381808578,91838381974744,2212.925,166.166,1,1
0,241,300,91838382218953,91838384267242,91838384437428,2218.475,170.186,1,1
0,242,300,91838384674885,91838386315211,91838386858140,2183.255,542.929,1,1
0,243,300,91838386722795,91838388771565,91838388949461,2226.666,177.896,1,1
0,244,300,91838389182909,91838391230078,91838391389304,2206.395,159.226,1,1
0,245,300,91838391639752,91838393278107,91838393831787,2192.035,553.680,1,1
0,246,300,91838393688192,91838395735621,91838395906607,2218.415,170.986,1,1
0,247,300,91838396148935,91838398192714,91838398354690,2205.755,161.976,1,1
0,248,300,91838398602998,91838400240694,91838400808824,2205.826,568.130,1,1
0,249,300,91838400650478,91838402699077,91838402871283,2220.805,172.206,1,1
0,250,300,91838403106631,91838405156501,91838405324207,2217.576,167.706,1,1
0,251,300,91838405564714,91838407613724,91838407775620,2210.906,161.896,1,1
0,252,300,91838407613724,91838409660874,91838410212582,2598.858,551.708,1,1
0,253,300,91838410074548,91838412119627,91838412289473,2214.925,169.846,1,1
0,254,300,91838412532250,91838414577011,91838414740146,2207.896,163.135,1,1
0,255,300,91838414985884,91838416623830,91838417184709,2198.825,560.879,1,1
0,256,300,91838417033703,91838419083123,91838419263539,2229.836,180.416,1,1
0,257,300,91838419491717,91838421542187,91838421697362,2205.645,155.175,1,1
0,258,300,91838421948631,91838423586656,91838424169975,2221.344,583.319,1,1
0,259,300,91838424009550,91838426045019,91838426223005,2213.455,177.986,1,1
0,260,300,91838426454833,91838428501862,91838428658848,2204.015,156.986,1,1
0,261,300,91838428913237,91838430550573,91838431113422,2200.185,562.849,1,1
0,262,300,91838430960526,91838433011516,91838433192891,2232.365,181.375,1,1
0,263,300,91838433417350,91838435466949,91838435635915,2218.565,168.966,1,1
0,264,300,91838435877303,91838437923212,91838438094398,2217.095,171.186,1,1
