chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,85,300,91939765158092,91939767201081,91939767415569,2257.477,214.488,1,1
0,86,300,91939767611535,91939769251771,91939769852891,2241.356,601.120,1,1
0,87,300,91939769661235,91939771711425,91939771928932,2267.697,217.507,1,1
0,88,300,91939772117758,91939774165657,91939774375144,2257.386,209.487,1,1
0,89,300,91939774577372,91939776215047,91939776838889,2261.517,623.842,1,1
0,90,300,91939776625001,91939778670880,91939778912439,2287.438,241.559,1,1
0,91,300,91939779079845,91939781130004,91939781371092,2291.247,241.088,1,1
0,92,300,91939781538958,91939783178034,91939783794554,2255.596,616.520,1,1
0,93,300,91939783592087,91939785638087,91939785872895,2280.808,234.808,1,1
0,94,300,91939786047751,91939788091160,91939788331209,2283.458,240.049,1,1
0,95,300,91939788503234,91939790552604,91939790762580,2259.346,209.976,1,1
0,96,300,91939790552604,91939792600413,91939793223174,2670.570,622.761,1,1
0,97,300,91939793016877,91939795061237,91939795292354,2275.477,231.117,1,1
0,98,300,91939795465841,91939797515090,91939797747138,2281.297,232.048,1,1
0,99,300,91939797923233,91939799561299,91939800203101,2279.868,641.802,1,1
0,100,300,91939799973323,91939802018313,91939802271562,2298.239,253.249,1,1
0,101,300,91939802432097,91939804477966,91939804710754,2278.657,232.788,1,1
0,102,300,91939804884760,91939806522806,91939807167178,2282.418,644.372,1,1
0,103,300,91939806934040,91939808983189,91939809250238,2316.198,267.049,1,1
0,104,300,91939809391283,91939811439103,91939811656019,2264.736,216.916,1,1
0,105,300,91939811849276,91939813486102,91939814118524,2269.248,632.422,1,1
0,106,300,91939813899626,91939815946315,91939816203584,2303.958,257.269,1,1
0,107,300,91939816355199,91939818406429,91939818625486,2270.287,219.057,1,1
0,108,300,91939818815622,91939820861032,91939821084850,2269.228,223.818,1,1
0,109,300,91939820861032,91939822910442,91939823519323,2658.291,608.881,1,1
0,110,300,91939823318365,91939825367025,91939825600513,2282.148,233.488,1,1
0,111,300,91939825783749,91939827826158,91939828060417,2276.668,234.259,1,1
0,112,300,91939828232932,91939829872938,91939830477568,2244.636,604.630,1,1
0,113,300,91939830287502,91939832329061,91939832560099,2272.597,231.038,1,1
0,114,300,91939832740735,91939834786504,91939835028673,2287.938,242.169,1,1
0,115,300,91939835201168,91939836835384,91939837445264,2244.096,609.880,1,1
0,116,300,91939837248328,91939839296678,91939839531916,2283.588,235.238,1,1
0,117,300,91939839701741,91939841749111,91939841977089,2275.348,227.978,1,1
0,118,300,91939842164235,91939843798010,91939844421811,2257.576,623.801,1,1
0,119,300,91939844208544,91939846259444,91939846510592,2302.048,251.148,1,1
0,120,300,91939846666188,91939848711387,91939848930255,2264.067,218.868,1,1
0,121,300,91939849124841,91939851171520,91939851389318,2264.477,217.798,1,1
0,122,300,91939851171520,91939853218450,91939853809069,2637.549,590.619,1,1
0,123,300,91939853626853,91939855676823,91939855906571,2279.718,229.748,1,1
0,124,300,91939856085547,91939858137237,91939858377725,2292.178,240.488,1,1
0,125,300,91939858545910,91939860183716,91939860781106,2235.196,597.390,1,1
0,126,300,91939860592170,91939862641939,91939862872068,2279.898,230.129,1,1
0,127,300,91939863052234,91939865099923,91939865327190,2274.956,227.267,1,1
0,128,300,91939865509886,91939867153123,91939867751993,2242.107,598.870,1,1
0,129,300,91939867556137,91939869602196,91939869835364,2279.227,233.168,1,1
0,130,300,91939870041091,91939872060880,91939872306948,2265.857,246.068,1,1
0,131,300,91939872471663,91939874109539,91939874737220,2265.557,627.681,1,1
0,132,300,91939874517272,91939876569472,91939876797830,2280.558,228.358,1,1
0,133,300,91939876973706,91939879021945,91939879258804,2285.098,236.859,1,1
0,134,300,91939879436709,91939881482778,91939881703516,2266.807,220.738,1,1
0,135,300,91939881482778,91939883531269,91939884125668,2642.890,594.399,1,1
0,136,300,91939883938662,91939885990482,91939886225980,2287.318,235.498,1,1
0,137,300,91939886404055,91939888443095,91939888653032,2248.977,209.937,1,1
0,138,300,91939888854369,91939890492795,91939891094845,2240.476,602.050,1,1
0,139,300,91939890900328,91939892949718,91939893179016,2278.688,229.298,1,1
0,140,300,91939893360702,91939895406931,91939895639809,2279.107,232.878,1,1
0,141,300,91939895816165,91939897454530,91939898070052,2253.887,615.522,1,1
0,142,300,91939897868475,91939899919105,91939900156732,2288.257,237.627,1,1
0,143,300,91939900324938,91939902371297,91939902595575,2270.637,224.278,1,1
0,144,300,91939902782982,91939904416647,91939905064899,2281.917,648.252,1,1
0,145,300,91939904829431,91939906878010,91939907134779,2305.348,256.769,1,1
0,146,300,91939907288215,91939909337904,91939909574732,2286.517,236.828,1,1
0,147,300,91939909743287,91939911790067,91939912017975,2274.688,227.908,1,1
0,148,300,91939911790067,91939913840817,91939914450997,2660.930,610.180,1,1
0,149,300,91939914252671,91939916296520,91939916532978,2280.307,236.458,1,1
0,150,300,91939916709213,91939918753714,91939918972940,2263.727,219.226,1,1
0,151,300,91939919165637,91939920803153,91939921413834,2248.197,610.681,1,1
0,152,300,91939921210476,91939923261326,91939923493994,2283.518,232.668,1,1
0,153,300,91939923669810,91939925721840,91939925947147,2277.337,225.307,1,1
0,154,300,91939926127364,91939927766089,91939928380080,2252.716,613.991,1,1
0,155,300,91939928175003,91939930227943,91939930505472,2330.469,277.529,1,1
0,156,300,91939930635506,91939932681005,91939932907884,2272.378,226.879,1,1
0,157,300,91939933094710,91939934728176,91939935372217,2277.507,644.041,1,1
0,158,300,91939935139439,91939937185738,91939937426297,2286.858,240.559,1,1
0,159,300,91939937596613,91939939647823,91939939874820,2278.207,226.997,1,1
0,160,300,91939940056116,91939942109956,91939942338253,2282.137,228.297,1,1
0,161,300,91939942109956,91939944161515,91939944744885,2634.929,583.370,1,1
0,162,300,91939944562639,91939946605668,91939946835756,2273.117,230.088,1,1
0,163,300,91939947023532,91939949066152,91939949295200,2271.668,229.048,1,1
0,164,300,91939949477936,91939951115212,91939951724342,2246.406,609.130,1,1
0,165,300,91939951523035,91939953570934,91939953807252,2284.217,236.318,1,1
0,166,300,91939953981729,91939956031348,91939956256286,2274.557,224.938,1,1
0,167,300,91939956439492,91939958077277,91939958685198,2245.706,607.921,1,1
0,168,300,91939958488892,91939960535651,91939960772789,2283.897,237.138,1,1
0,169,300,91939960947145,91939962989384,91939963229952,2282.807,240.568,1,1
0,170,300,91939963404689,91939965043304,91939965661045,2256.356,617.741,1,1
0,171,300,91939965448698,91939967499827,91939967735815,2287.117,235.988,1,1
0,172,300,91939967909641,91939969953611,91939970191668,2282.027,238.057,1,1
0,173,300,91939970363584,91939972411353,91939972639211,2275.627,227.858,1,1
0,174,300,91939972411353,91939974463403,91939975063714,2652.361,600.311,1,1
0,175,300,91939974870737,91939976921787,91939977178206,2307.469,256.419,1,1
0,176,300,91939977331551,91939979378841,91939979599118,2267.567,220.277,1,1
0,177,300,91939979785644,91939981423200,91939982044341,2258.697,621.141,1,1
0,178,300,91939981836874,91939983881343,91939984132301,2295.427,250.958,1,1
0,179,300,91939984294287,91939986341527,91939986580114,2285.827,238.587,1,1
0,180,300,91939986749410,91939988388286,91939988997837,2248.427,609.551,1,1
0,181,300,91939988795120,91939990843689,91939991097018,2301.898,253.329,1,1
0,182,300,91939991257033,91939993304823,91939993529780,2272.747,224.957,1,1
0,183,300,91939993711917,91939995351012,91939995973314,2261.397,622.302,1,1
0,184,300,91939995759676,91939997806995,91939998073614,2313.938,266.619,1,1
0,185,300,91939998219659,91940000268219,91940000496307,2276.648,228.088,1,1
0,186,300,91940000674793,91940002725382,91940002935509,2260.716,210.127,1,1
0,187,300,91940002725382,91940004775022,91940005367072,2641.690,592.050,1,1
0,188,300,91940005183246,91940007230905,91940007473723,2290.477,242.818,1,1
0,189,300,91940007636079,91940009689078,91940009914947,2278.868,225.869,1,1
0,190,300,91940010096592,91940011735268,91940012350889,2254.297,615.621,1,1
0,191,300,91940012150622,91940014193781,91940014438530,2287.908,244.749,1,1
0,192,300,91940014602506,91940016649855,91940016878503,2275.997,228.648,1,1
0,193,300,91940017063329,91940018697664,91940019328746,2265.417,631.082,1,1
0,194,300,91940019109018,91940021153628,91940021389076,2280.058,235.448,1,1
0,195,300,91940021565922,91940023616061,91940023852689,2286.767,236.628,1,1
0,196,300,91940024025776,91940025661010,91940026297012,2271.236,636.002,1,1
0,197,300,91940026074165,91940028119324,91940028360092,2285.927,240.768,1,1
0,198,300,91940028531768,91940030574758,91940030804385,2272.617,229.627,1,1
0,199,300,91940030993282,91940033042721,91940033278270,2284.988,235.549,1,1
0,200,300,91940033042721,91940035080650,91940035682021,2639.300,601.371,1,1
0,201,300,91940035491214,91940037542584,91940037770832,2279.618,228.248,1,1
0,202,300,91940037946547,91940039998917,91940040250645,2304.098,251.728,1,1
0,203,300,91940040409621,91940042045767,91940042645267,2235.646,599.500,1,1
0,204,300,91940042457691,91940044500189,91940044719167,2261.476,218.978,1,1
0,205,300,91940044914674,91940046964144,91940047193131,2278.457,228.987,1,1
0,206,300,91940047367927,91940049018824,91940049608683,2240.756,589.859,1,1
0,207,300,91940049416037,91940051467767,91940051689284,2273.247,221.517,1,1
0,208,300,91940051877750,91940053922679,91940054138867,2261.117,216.188,1,1
0,209,300,91940054335674,91940055973039,91940056580629,2244.955,607.590,1,1
0,210,300,91940056380513,91940058430933,91940058656720,2276.207,225.787,1,1
0,211,300,91940058841406,91940060886186,91940061128534,2287.128,242.348,1,1
0,212,300,91940061299650,91940063344419,91940063568406,2268.756,223.987,1,1
0,213,300,91940063344419,91940065390418,91940066012260,2667.841,621.842,1,1
0,214,300,91940065804513,91940067850642,91940068100251,2295.738,249.609,1,1
0,215,300,91940068262826,91940070310485,91940070522503,2259.677,212.018,1,1
0,216,300,91940070718280,91940072357165,91940072960766,2242.486,603.601,1,1
0,217,300,91940072766809,91940074815258,91940075036166,2269.357,220.908,1,1
0,218,300,91940075220762,91940077269932,91940077493799,2273.037,223.867,1,1
0,219,300,91940077678225,91940079317031,91940079924382,2246.157,607.351,1,1
0,220,300,91940079731305,91940081774125,91940081994202,2262.897,220.077,1,1
0,221,300,91940082186098,91940084233218,91940084445705,2259.607,212.487,1,1
0,222,300,91940084642862,91940086283527,91940086899148,2256.286,615.621,1,1
0,223,300,91940086691141,91940088742101,91940088964708,2273.567,222.607,1,1
0,224,300,91940089158605,91940091196585,91940091418422,2259.817,221.837,1,1
0,225,300,91940091607988,91940093655577,91940093863094,2255.106,207.517,1,1
0,226,300,91940093655577,91940095700417,91940096307397,2651.820,606.980,1,1
0,227,300,91940096115141,91940098158520,91940098376428,2261.287,217.908,1,1
0,228,300,91940098570884,91940100620144,91940100831221,2260.337,211.077,1,1
0,229,300,91940101025738,91940102667773,91940103271674,2245.936,603.901,1,1
0,230,300,91940103076237,91940105121926,91940105349644,2273.407,227.718,1,1
0,231,300,91940105534581,91940107578750,91940107788567,2253.986,209.817,1,1
0,232,300,91940107988764,91940109627349,91940110255111,2266.347,627.762,1,1
0,233,300,91940110039703,91940112087432,91940112323061,2283.358,235.629,1,1
0,234,300,91940112497277,91940114545466,91940114756593,2259.316,211.127,1,1
0,235,300,91940114956590,91940116590765,91940117232008,2275.418,641.243,1,1
0,236,300,91940117012800,91940119058839,91940119330498,2317.698,271.659,1,1
0,237,300,91940119459333,91940121506922,91940121733221,2273.888,226.299,1,1
0,238,300,91940121915496,91940123965316,91940124194964,2279.468,229.648,1,1
0,239,300,91940123965316,91940126022206,91940126627426,2662.110,605.220,1,1
0,240,300,91940126424120,91940128473709,91940128695276,2271.156,221.567,1,1
0,241,300,91940128880963,91940130930732,91940131175361,2294.398,244.629,1,1
0,242,300,91940131341207,91940132978281,91940133563711,2222.504,585.430,1,1
0,243,300,91940133383925,91940135431275,91940135653403,2269.478,222.128,1,1
0,244,300,91940135843449,91940137892469,91940138111586,2268.137,219.117,1,1
0,245,300,91940138302892,91940139937278,91940140549969,2247.077,612.691,1,1
0,246,300,91940140356292,91940142399191,91940142620829,2264.537,221.638,1,1
0,247,300,91940142804065,91940144860415,91940145103153,2299.088,242.738,1,1
0,248,300,91940145268248,91940146904644,91940147533366,2265.118,628.722,1,1
0,249,300,91940147310768,91940149359858,91940149597315,2286.547,237.457,1,1
0,250,300,91940149771931,91940151816680,91940152059049,2287.118,242.369,1,1
0,251,300,91940152226875,91940154274374,91940154500392,2273.517,226.018,1,1
0,252,300,91940154274374,91940156321744,91940156925114,2650.740,603.370,1,1
0,253,300,91940156735547,91940158784238,91940159020865,2285.318,236.627,1,1
0,254,300,91940159199742,91940161237570,91940161466378,2266.636,228.808,1,1
0,255,300,91940161651145,91940163284990,91940163901861,2250.716,616.871,1,1
0,256,300,91940163696904,91940165747254,91940165982502,2285.598,235.248,1,1
0,257,300,91940166158527,91940168202517,91940168428765,2270.238,226.248,1,1
0,258,300,91940168612121,91940170250337,91940170875788,2263.667,625.451,1,1
0,259,300,91940170657290,91940172708009,91940172934828,2277.538,226.819,1,1
0,260,300,91940173116344,91940175166073,91940175390631,2274.287,224.558,1,1
0,261,300,91940175574037,91940177210602,91940177828314,2254.277,617.712,1,1
0,262,300,91940177624277,91940179671316,91940179899814,2275.537,228.498,1,1
0,263,300,91940180081540,91940182134660,91940182376028,2294.488,241.368,1,1
0,264,300,91940182540944,91940184587953,91940184800970,2260.026,213.017,1,1
0,265,300,91940184587953,91940186634042,91940187243263,2655.310,609.221,1,1
0,266,300,91940187044546,91940189092316,91940189327533,2282.987,235.217,1,1
0,267,300,91940189502139,91940191550889,91940191763476,2261.337,212.587,1,1
0,268,300,91940191958363,91940193595319,91940194223929,2265.566,628.610,1,1
0,269,300,91940194018612,91940196052492,91940196285290,2266.678,232.798,1,1
0,270,300,91940196467676,91940198514865,91940198730032,2262.356,215.167,1,1
0,271,300,91940198919169,91940200565245,91940201193717,2274.548,628.472,1,1
0,272,300,91940200972339,91940203017098,91940203259456,2287.117,242.358,1,1
0,273,300,91940203430802,91940205478472,91940205710930,2280.128,232.458,1,1
0,274,300,91940205886665,91940207524181,91940208182314,2295.649,658.133,1,1
0,275,300,91940207931385,91940209979875,91940210248353,2316.968,268.478,1,1
0,276,300,91940210393178,91940212439498,91940212659025,2265.847,219.527,1,1
0,277,300,91940212848562,91940214894011,91940215124309,2275.747,230.298,1,1
0,278,300,91940214894011,91940216943110,91940217545681,2651.670,602.571,1,1
0,279,300,91940217352805,91940219399524,91940219628202,2275.397,228.678,1,1
0,280,300,91940219810208,91940221860257,91940222087755,2277.547,227.498,1,1
0,281,300,91940222272671,91940223906916,91940224523028,2250.357,616.112,1,1
0,282,300,91940224315351,91940226371521,91940226603919,2288.568,232.398,1,1
0,283,300,91940226776044,91940228820554,91940229063632,2287.588,243.078,1,1
0,284,300,91940229232428,91940230869713,91940231486174,2253.746,616.461,1,1
0,285,300,91940231280487,91940233328896,91940233565375,2284.888,236.479,1,1
0,286,300,91940233735360,91940235783660,91940236023939,2288.579,240.279,1,1
0,287,300,91940236199724,91940237836179,91940238458790,2259.066,622.611,1,1
0,288,300,91940238246773,91940240291873,91940240528731,2281.958,236.858,1,1
0,289,300,91940240706787,91940242746246,91940242966024,2259.237,219.778,1,1
